142|1edc4af998e2|將電臺租予他人，係|A|||屬違法的行為|屬合法的行為|政府管不著|高興就好
143|0c8849c99691|公司行號能否申請使用業餘無線電作為業務使用？|B|||不用申請|不可|買來直接使用即可|可
144|7e3ab2cf30d1|於業餘無線電播放音樂，係|C|||屬合法行為|獨樂樂不如眾樂樂|屬違法行為|寬宏大量的行為
145|06d4678785bf|違反業餘無線電管理辦法規定者，應依|D|||氣象法相關規定處罰|消費者保護法相關規定處罰|槍砲彈藥刀械許可及管理辦法相關規定處罰|電信法相關規定處罰
146|2d3482df4585|違反業餘無線電管理辦法第十六條至第十八條規定，擅自設置或使用業餘電臺，其電信器材，不問屬於犯人與否，依電信法相關規定|D|||拍賣|丟棄|燒毀|得沒收之
147|fb723ab53bf6|違反業餘無線電管理辦法第十六條至第十八條規定，擅自設置或使用業餘電臺，影響飛航安全者|A|||依公共安全罪加重處罰|依贓物罪處罰|依偽造文書罪處罰|依妨害公務罪處罰
148|2ea80e04a043|違反業餘無線電管理辦法第十六條至第十八條規定，擅自設置電臺者；或違反第四條規定擅自使用或變更無線電頻率、電功率、發射方式及電臺呼號，未干擾通信者，或違反本辦法其他規定者，依電信法相關規定|A|||處新臺幣十萬元以上五十萬元以下罰鍰|處新臺幣十萬元以下罰鍰|處新臺幣五十萬元以上罰鍰|予以口頭警告
149|6426b7e763f2|未經主管機關許可，即行設置或使用無線電器材者，應依|B|||緊急動員法處罰|電信法相關規定處罰|陸海空軍刑法處罰|刀械彈藥管制條例處罰
150|e0d2079d01bc|足使資訊傳輸獲得在各類發射所規定條件下之傳輸品質及所需速率之頻帶寬度稱為|D|||佔用頻帶寬度|指配頻帶寬度|民用頻帶寬度|必需頻帶寬度
151|1d3abe4fe5e2|以總發射平均功率為中心衰減至低於總發射平均功率至少二十六分貝處，包括發射機容許頻率漂移及杜卜勒頻率漂移之頻率帶域寬度稱為|C|||必需頻帶寬度|指配頻帶寬度|佔用頻帶寬度|業餘頻帶寬度
152|fb2ec5b7e7c8|載波遏制之程度足以使載波信號回復供解調使用之一種調幅單邊帶發射稱為|D|||殘邊帶發射|強載波單邊帶發射|遏制載波單邊帶發射|減載波單邊帶發射
153|9d5b7ed3e3e8|載波被實質遏制，於解調時不予使用之一種調幅單邊帶發射稱為|B|||殘邊帶發射|遏制載波單邊帶發射|強載波單邊帶發射|減載波單邊帶發射
154|f013dc201673|電視影像信號以|D|||遏制載波單邊帶發射|強載波單邊帶發射|減載波單邊帶發射|殘邊帶發射
155|fffce6a16519|由發射機輸出傳送到天線之功率及其天線與半波偶極天線相對增益之乘積稱為|D|||有效全向輻射功率（EIRP）|輸入功率|輸出功率（output power）|有效輻射功率（ERP）
156|f0bbb06c0614|發射或接收做為觀測電波傳播及其他相關實驗活動信號之業餘電臺稱為|C|||中繼電臺|遙測電臺|示標電臺|實驗電臺
157|37a302ca7235|利用業餘無線電傳送遠端觀測實驗信號之業餘電臺稱為|B|||示標電臺|遙測電臺|中繼電臺|實驗電臺
158|49c3e40d3661|自動轉發其他電臺信號之業餘電臺稱為|D|||示標電臺|遙測電臺|實驗電臺|中繼電臺
159|c17b1f27b904|設置於超過地面五十公里之業餘電臺稱為|C|||地球電臺|中繼電臺|太空電臺|遙測電臺
160|53d70e4c7306|設置於離地面五十公里以內，擬與太空電臺或經由其他一或數具太空上之載具與其他地球電臺通信之業餘電臺稱為|D|||太空電臺|遙測電臺|中繼電臺|地球電臺
161|06f61f3a037b|經由控制鏈路間接遙控控制之業餘電臺稱為|B|||太空電臺|遙控電臺|地球電臺|遙測電臺
162|d84fcb1c89a4|傳送無線電信號以資指揮太空電臺之起動、修正或停止作業功能之業餘電臺稱為|B|||太空電臺|指揮電臺|地球電臺|遙控電臺
163|56d150bc52a4|為符合無線電規章之規定，控制員在電臺內直接調校、控制無線電通信作業，稱為|B|||自動控制|即席控制|遙控控制|離線控制
164|f0c26e211962|為符合無線電規章之規定，控制員經由控制鏈路間接調校、控制業餘無線電通信作業，稱為|A|||遙控控制|自動控制|離線控制|即席控制
165|00098af76a60|為符合無線電規章之規定，在無人操作之控制點上，自動控制該電臺之傳送所使用之設備及程序，稱為|C|||離線控制|即席控制|自動控制|遙控控制
166|2e449a7b31bc|第三者通信指業餘電臺之控制員為他人傳送信息予何人之通信|D|||另一非業餘無線電人員|公眾通信|任何其他人員|另一業餘電臺控制員
167|4208cbefb32a|業餘無線電人員設置臨時電臺、輔助電臺、示標電臺、中繼電臺、地球電臺、太空電臺、遙控電臺、遙測電臺或指揮電臺等特殊業餘電臺時應向|A|||主管機關申請|內政部申請|當地公路監理站申請|當地業餘無線電團體申請
168|348330a6387e|業餘無線電臺執照即將屆期時，|B|||若已不想操作，應逕向主管機關申請電機封存或監燬|以上皆是|不予理會，持續使用|若要繼續使用，應於有效期屆滿前辦理換照
169|6233a484fa7c|個人進口或自製業餘無線電機僅供自用者，應向主管機關申請審驗合格|D|||並取得廣播執照後始得使用|即可使用|並取得型式認證證明後始得使用|並取得電臺執照後始得使用
170|c09229822e20|自動控制電臺僅能傳送多少百萬赫之無線打字或數據通信？|A|||超過50 百萬赫|20 百萬赫|10 百萬赫|30 百萬赫
171|cb638edcb6e0|廠商應依電信法相關規定向何單位申請許可或備查，始得產銷業餘無線電機？|D|||刑事警察局|標檢局|經濟部|主管機關
172|dc0de62d569f|業餘無線電人員取得較高等級之測試及格，原設置之業餘電臺得申請改配呼號。其呼號一經改配，原呼號該電臺|D|||可永久使用|可併同使用到大家都認識我的新呼號為止|可再使用至執照到期日|不得再使用
173|c511802bdeed|業餘電臺連接公共通信系統或供設置目的以外之用時，應符合以下法令規定？|D|||電波監理業務管理辦法|業餘無線電管理辦法|無相關法令規定|專用電信設置使用及連接公共通信系統管理辦法第四條規定
174|0d0ee6dbdbc2|業餘無線電人員經主管機關核發較高等級之業餘無線電人員執照時，原|D|||原執照有效|有效。可同時持有一張以上業餘無線電人員執照|原執照效期未過仍有效|原執照失其效力
175|20de941e9704|業餘無線電人員設置業餘電臺，除以下電臺外，應申請架設許可，經審驗合格，取得電臺執照，始得使用？|C|||行動式業餘電臺|固定式業餘電臺|臨時電臺|特殊業餘電臺
176|2056cb30e0c2|電臺審驗不合格者，得於架設許可證有效期間內申請複驗，並以幾次為限？|D|||二次|無限次數|三次|一次
177|26b194b0144d|以下何者非業餘無線電管理辦法規定之特殊業餘電臺？|D|||太空電臺|示標電臺|中繼電臺|臨時電臺
178|fe71e5a4b474|申請設置特殊業餘電臺應檢具以下那些文件，經全國性業餘無線電團體向主管機關申請核准？|D|||特殊業餘電臺計畫書|固定式業餘電臺設置申請書|行動式業餘電臺執照申請書|特殊業餘電臺及呼號指配申請書與設置使用管理計畫書
179|5aa90bad90dd|業餘無線電人員設置設置使用臨時電臺，其使用期間為何？|A|||六個月為限|以上皆非|無時間限制|一年
180|2e3524408540|業餘電臺執照有效期間為何？業餘電臺所屬者應於電臺執照有效期間屆滿前多久向主管機關申請換照？|D|||十年；一個月內|五年；一個月內|十年；五個月內|五年；六個月起五個月內
181|4de91ddecf14|業餘電臺之業餘無線電機之輸出功率及工作頻率應符合以下法令之規定？|C|||業餘無線電管理辦法|以上皆非|業餘無線電機技術規範|電波監理業務管理辦法
182|d79f7b87108d|業餘電臺之業餘無線電機之頻率容許差度及混附發射應符合以下法令之規定？|B|||以上皆非|電波監理業務管理辦法|業餘無線電管理辦法|業餘無線電機技術規範
183|96c6d468c4d2|業餘電臺增設或變更外接射頻功率放大器或套件時，所屬者應向誰申請，經審驗合格，換發電臺執照，始得使用？|D|||經濟部|當地業餘無線電團體|內政部|主管機關
184|b0ac7bfaf997|業餘電臺之外接射頻功率放大器或套件，應符合下列何種之規定？|D|||以上皆非|電波監理業務管理辦法|業餘無線電管理辦法|業餘無線電機技術規範
185|ccd5e5f43f6b|業餘無線電人員利用業餘電臺傳送無線打字或數據時，應使用下列規定之數據碼操作模式？|D|||AMTOR碼|BAUDOT碼|ASCII碼|以上皆是
186|c266f679be1f|以下何者始能申請及從事展頻通信實驗？|D|||一般人即可|三等業餘無線電人員|以上皆非|限一等或二等業餘無線電人員
187|33babeb269ad|供展頻通信實驗之發射機輸出功率及工作頻率應為何？|C|||輸出功率大於一百瓦特；工作頻率四三○百萬赫以上|以上皆非|輸出功率不得大於一百瓦特；工作頻率四三○百萬赫以上|輸出功率小於一百瓦特；工作頻率四三○百萬赫以下
188|b62725ed14e4|展頻通信實驗應做成紀錄，並應保存幾年？|C|||二年|四年|一年|三年
189|8111be288469|為業餘無線電作業之推廣或教育活動目的，業餘無線電團體或一等、二等業餘無線電人員，經向誰申請核准後，得於活動現場，在其監督及指導下，提供業餘電臺或臨時電臺供非業餘無線電人員操作？|C|||經濟部|內政部|主管機關|當地業餘無線電團體
190|4a5076f1be92|業餘無線電人員操作業餘電臺，使用業餘無線電次要業務之頻段時，應遵守什麼規定？|A|||以上皆是|不應對業經指配之主要業務電臺產生妨害性干擾|不得干擾主要業務|須忍受合法通信之妨害性干擾
191|423450e3c6ba|頻率容許差度，在正常供應電壓下，溫度在幾℃間變化？|B|||-5℃至50℃|-10℃至50℃|-15℃至55℃|-15℃至50℃
192|8e9deb5bb3ce|工作頻率小於30百萬赫者，電臺發射器或外接功率放大器之混附發射平均功率（mean power）至少應低於主波平均功率多少 dB？|C|||45 dB|38 dB|43 dB|40 dB
193|617328800abd|工作頻率為17.7吉赫以上者，混附發射依以下法令規定？|C|||以上皆非|業餘無線電管理辦法|電波監理業務管理辦法|業餘無線電機技術規範
194|3b65b97866b0|一等業餘無線電機，50百萬赫~50.15百萬赫頻段，輸出功率限幾瓦？|B|||100 瓦特以下|400 瓦特以下|200 瓦特以下|300 瓦特以下
195|7a779efcc70b|一等業餘無線電機，430百萬赫~440百萬赫頻段，輸出功率限幾瓦？|D|||400 瓦特以下|300 瓦特以下|200 瓦特以下|100 瓦特以下
196|3c7bb651a4a4|二等業餘無線電機，50百萬赫~50.15百萬赫頻段，輸出功率限幾瓦？|D|||400 瓦特以下|300 瓦特以下|100 瓦特以下|200 瓦特以下
197|0235b3647585|二等業餘無線電機，430百萬赫~440百萬赫頻段，輸出功率限幾瓦？|B|||10 瓦特以下|50 瓦特以下|200 瓦特以下|100 瓦特以下
198|550dc664b8b3|三等業餘無線電機，50百萬赫~50.15百萬赫頻段，輸出功率限幾瓦？|B|||10 瓦特以下|25 瓦特以下|2 瓦特以下|50 瓦特以下
199|270f043b78b3|三等業餘無線電機，430百萬赫~440百萬赫頻段，輸出功率限幾瓦？|A|||25 瓦特以下|50 瓦特以下|10 瓦特以下|2 瓦特以下
200|82020520a8e0|查驗外接射頻功率放大器時，應以多少瓦以上之平均射頻輸入功率驅動至其輸出功率（設計功率）達到飽和功率？|B|||100 瓦特|50 瓦特|150 瓦特|以上皆非
201|a0229a9f297e|頻率容許差度在20℃下，供應電壓在額定值之±15％內變化時，工作頻率為VHF或UHF者，其規定為何？|A|||限±5ppm內|限±3ppm內|限±4ppm內|限±2ppm內
202|8e6e6a6637f7|業餘無線電人員操作業餘電臺時，以下行為是被禁止的？|C|||不將電臺租予他人使用|不傳送不實之信號或信息|於遙控無人機利用業餘電臺傳送信號或信息|不對其他無線電信號產生干擾
203|95dabbf42fb2|非本國籍業餘無線電人員於中華民國領域內短期操作業餘電臺，經核准之作業期間規定為何？|D|||以上皆非|一年|無時間限制|六個月為限
204|58417e2d7dbf|自動控制作業之業餘電臺傳送無線打字或數據通信之頻率規定為何？|A|||50 百萬赫以上|50 百萬赫以下|40 百萬赫以上|以上皆非
205|fb70e5acc072|業餘電臺至少應有一個控制點，其傳送信息或信號時，除什麼作業外，控制員應在其中一個控制點上作業？|C|||以上皆非|遙控控制作業|自動控制作業|即席控制作業
206|98ad8cb78683|特殊業餘電臺設置者應於接獲誰之通知之日起，記錄及保存通信紀錄，並依誰之要求方式提供之？|C|||經濟部|當地業餘無線電團體|主管機關|內政部
207|aa81d427fe71|業餘電臺拆除外接射頻功率放大器或套件時，所屬者應依以下法令規定辦理，並應向主管機關申請換發電臺執照？|C|||業餘無線電機技術規範|以上皆非|電信管制射頻器材管理辦法|業餘無線電管理辦法
208|9af8e103b0f2|申請設置特殊業餘電臺所檢具設置使用管理計畫書應載明以下那些共同事項？|C|||業餘無線電機具發射或兼具收發功能|通信紀錄之保存方式及保存期間等規劃|以上皆是|電臺控制作業之運作方式及架構
209|1984c58cfaa6|申請固定式業餘電臺執照，其電臺審驗不合格者，得於架設許可證有效期間內申請複驗，並以幾次為限？|C|||無次數限制|二次|一次|三次
210|d1c4876e1124|收發信機之接收機，其不必要發射應符合以下法令之規定？|D|||業餘無線電管理辦法|電信管制射頻器材管理辦法|以上皆非|低功率射頻電機技術規範
211|865a75a49865|非本國籍業餘無線電人員經主管機關核准於中華民國領域內短期操作業餘電臺者，其臨時電臺呼號之第三字元使用為何？|B|||阿拉伯數字|斜線|英文字母|以上皆非
212|9e68c5e39d43|臨時電臺之呼號組合，若申設目的涉及紀念性質，其呼號組合亦得不受第三字元使用之限制。但以第三及第四字元使用為何？|C|||第三字元使用阿拉伯數字；第四字元使用英文字母|均使用英文字母為限|均使用阿拉伯數字為限|以上皆非
213|baaf4407772a|呼叫及緊急救難頻率規定為何，任何電臺不得停留佔用及干擾？|D|||144百萬赫及432百萬赫|145百萬赫及431百萬赫|以上皆非|145百萬赫及433百萬赫
214|a5a0fcf29df8|一、二等業餘無線電機，135.7 千赫～137.8 千赫頻段，輸出功率限幾瓦特？|B|||以上皆非|1 瓦特（EIRP）以下|400 瓦特以下|200 瓦特以下
215|b0265167966a|設備調變頻率發射之最大允許頻率偏差，頻道間隔為12.5千赫者，調變信號之頻率偏差值為何？|D|||須介於±3.0 千赫|須介於±2.0 千赫|以上皆非|須介於±2.5 千赫
216|c7080f70c882|設備調變頻率發射之最大允許頻率偏差，頻道間隔為20.0千赫者，調變信號之頻率偏差值為何？|B|||以上皆非|須介於±4.0 千赫|須介於±3.0 千赫|須介於±3.5 千赫
217|c06c3fb93006|設備調變頻率發射之最大允許頻率偏差，頻道間隔為25.0千赫者，調變信號之頻率偏差值為何？|D|||以上皆非|須介於±4.5 千赫|須介於±4.0 千赫|須介於±5.0 千赫
218|8ae05e78d3a4|工作頻率為30百萬赫～235 百萬赫者，混附發射之平均功率至少應低於主波平均功率60dB，且不超過幾瓦特？|D|||以上皆非|2 毫瓦特|3 毫瓦特|1 毫瓦特
219|ca618f34708c|工作頻率為235百萬赫~960百萬赫者，混附發射之平均功率至少應低於主波平均功率60dB，且不超過幾瓦特？|C|||以上皆非|15 毫瓦特|20 毫瓦特|10 毫瓦特
220|90cf0a1c5807|工作頻率為960百萬赫~17.7吉赫者，混附發射之平均功率至少應低於主波平均功率50dB，且不超過幾瓦特？|C|||50 毫瓦特|以上皆非|100 毫瓦特|150 毫瓦特
221|ce21d745d35a|非本國籍業餘無線電團體或人員於中華民國領域內短期操作業餘電臺，單次入境者，主管機關以核准幾次為限？|A|||一次|無次數限制|二次|以上皆非
222|ec8881a50a5c|無法於固定式業餘電臺架設許可證有效期間內完成架設者，得於期間屆滿前二個月起一個月內敘明理由，向主管機關申請展期，展期期間為幾個月，並以一次為限？|A|||六個月|二個月|八個月|四個月
1|c9ff2c6601ec|話務語音通訊在14百萬赫以上常用何種模式?|D|||殘邊帶(VSB)|下邊帶(LSB)|雙邊帶(DSB)|上邊帶(USB)
2|efb13db3d7f0|話務語音通訊在160公尺、80公尺與40公尺常用何種模式?|D|||殘邊帶(VSB)|雙邊帶(DSB)|上邊帶(USB)|下邊帶(LSB)
3|4defe900c500|單邊帶(SSB)話務語音通訊在VHF與UHF最常用何種模式?|B|||殘邊帶(VSB)|上邊帶(USB)|雙邊帶(DSB)|下邊帶(LSB)
4|b59d2b551d7c|話務語音通訊在17公尺與12公尺最常用何種模式?|D|||下邊帶(LSB)|殘邊帶(VSB)|雙邊帶(DSB)|上邊帶(USB)
5|6b2af6fcada9|業餘HF頻帶之話務語音通訊最常使用何種模式?|B|||相移調變(PM)|單邊帶(SSB)|調頻(FM)|雙邊帶(DSB)
6|0b0241de3d7f|在業餘HF頻帶使用單邊帶(SSB)語音模式有何優點?|C|||語音高傳真度|可減少大氣靜電干擾|佔用頻寬小並且電力效率較高|容易調整接收並免於脈衝雜訊干擾
7|0b669a49321f|有關單邊帶(SSB)語音模式何者為真?|C|||160公尺、80公尺與40公尺業餘頻帶之語音模式僅能使用SSB|僅發射單邊帶與載波，抑制另一邊帶|僅發射單邊帶，抑制另一邊帶與載波|20公尺、15公尺與10公尺業餘頻帶之語音模式僅能使用SSB
8|d68ea380679a|在話務通訊時，要加入他人雙方對話，須採取下列那一種建議方式?|C|||喊CQ再加上對方電臺呼號|喊“Break” (間隔)三次然後等待回應|他人雙方對談之空檔喊自己的呼號|喊QRZ數次再報自己呼號
9|5390a8b7b478|為什麼大多數業餘電臺在160公尺、80公尺與40公尺使用下邊帶(LSB)?|B|||LSB比USB較有效率|目前通用慣例|因為可與AM模式互通|LSB為合法模式
10|893b3d42f46c|語音VOX操作相較PTT操作何者為正確?|C|||可提供更多功率輸出|接收音質較自然|可不用手操作|佔用頻寬較小
11|c9fc834a6e62|通常CQ Dx代表何種涵義?|B|||遇險呼叫|呼叫其他國家之電臺|呼叫德國電臺|呼叫任何電臺
12|72ddb595742e|非緊急時，可如何使用頻率?|A|||非緊急狀況，任何人無優先權|正在通訊者優先|比賽者需禮讓給非比賽者使用|通訊網優先
13|1baf7380ad99|通訊中聽到電臺遇險插話時，應該做的第一件事是什麼？|A|||回覆遇險電臺，並決定如何協助|因為已先用頻率，可以繼續通訊|立即停止所有發射|變更頻率
14|b25240b32427|當選擇一個頻率開始通訊時，何者為好範例?|A|||依照打算使用的發射模式，遵循頻帶規劃|先發射自己的呼號三次表明自己的電臺|以上皆是|檢查頻率是否已指定給其他電臺
15|adf5bd570e77|緊急通訊時，誰可擔任業餘電臺的控制員?|D|||通訊網的控制員|正常通訊系統的控制員|具NCC業餘人員執照者或政府官員|具NCC業餘人員執照者
16|3a1dbd4f3acc|何時NCC可以限制業餘電臺參與緊急通訊?|B|||緊急通訊的暫時狀態被公告時|總統發布動員實施階段時|裝備被徵召用於救災通訊時|所有業餘電臺被要求停止發射時
17|971f6052e7c2|遇險呼救應使用何頻率?|B|||只有警用、消防或緊急醫療電臺頻率|任何頻率都有最佳機會可傳送遇險訊息|自己可合法操作的頻率|RACES或ARES頻率
18|47f5d1ed5472|為了協助遇險電臺，業餘電臺可以用任何手段通訊的時機為何?|C|||在通訊網發射時|於RACES頻率發射時|真正緊急狀況時|有授權的HF頻率
19|1f79a2d86259|完整插話電報(QSK)是指下列何者？|B|||控制員在發射前與後，需手動切換發射/接收開關|發射電臺在發射字詞之間仍可接收|插入電臺發摩氏電碼之前先發BK|發送摩氏電碼不用手鍵而用自動鍵
20|c76a811342a3|如果CW電臺送出QRS，你應該做什麼？|B|||全部重發二次|發慢一點|增加發射功率|改變發射頻率
21|bed40e08b3b5|CW控制員在結束發射送出KN是代表什麼意思？|B|||現在關閉電臺|只收聽某特定電臺或某些電臺|收聽新手電臺|完整插話操作
22|216e3a04beb1|Q簡語QRL代表什麼？|C|||「要讓頻率空出嗎？」|「你是否只收聽某個特定電臺？」|「你在忙嗎？」或是「這個頻率正在使用中嗎？」|「你是否正在操作完整插話？」或是「你能操作完整插話嗎？」
23|1814a5de57c3|以摩氏電碼回覆CQ時，用什麼速度最好？|C|||你可舒服抄收的最快速度|慢速度直到通聯被建立|以CQ被發送的速度|標準發送5 WPM速度
24|624507123be8|CW操作中的「零拍差」代表什麼意思？|B|||與發射電臺的速度配合|將自己的發射頻率調至與接收信號頻率一樣|操作差頻以避免干擾|無錯誤的發報
25|9bb5c7fbe8cb|發送CW時，RST報告加上一個C代表什麼？|A|||啾啾叫或是信號不穩定|百分之百抄收|電鍵喀嚓聲|報告由S表讀出而不是估計的
26|38a1dbe8a3bd|使用CW發送時，結束正式訊號應發送什麼？|A|||AR|SK|BK|KN
27|14d1e35055b8|Q簡語QSL代表什麼意思？|C|||我們通聯過|發慢一點|我確認抄收|已由卡片確認
28|0957f7a77e9b|Q簡語QRN代表什麼意思？|C|||與我的信號零拍差|停止發送|我被靜電干擾|發慢一點
29|6200136b2e1e|Q簡語QRV代表什麼意思？|D|||頻率有干擾|今天我要休息了|你發送太快|準備好接收訊息了
30|acfcdc405688|何者是方位角投射地圖?|C|||顯示業餘衛星通過赤道夾角的地圖|顯示業餘衛星在赤道上西移經度的地圖|針對特定地點顯示方位與距離的地圖|精準標示土地大小的地圖
31|fc9bd3bac7c2|何時可允許與我國以外國家的業餘電臺通訊?|B|||與我國有正式三方協定的國家|ITU通知不可通訊之外的任何國家|只要使用英語通訊都可以|只要是IARU會員國皆可
32|59386a42cc4f|指向性天線經由長路徑(long-path)與另一電臺通聯是如何指向?|B|||指向東昇的太陽|與短路徑(short-path)指向相差180度|指向北方|沿著灰線(gray line)
33|faa7e5cc1c55|何謂QRP操作?|B|||遠端信標模式控制|低功率發射操作|快速反應協定之傳輸|網路操作的訊息轉發
34|ab78a574e836|在SSB發射機透過AFSK傳送RTTY信號，通常使用何種模式?|B|||DSB|LSB|USB|CW
35|89721a03ef94|20公尺頻帶那一部分常用於數位發射？|A|||14.070-14.100 百萬赫|14.275-14.350 百萬赫|14.000-14.050 百萬赫|14.150-14.225 百萬赫
36|ac1ecc8dea7c|在任何業餘頻段使用AFSK時，產生JT65或JT9數位信號的標準旁波帶為何？|C|||LSB|DSB|USB|SSB
37|d72f7fb4570c|業餘HF頻帶RTTY發射最常見的頻移為何？|B|||85 赫|170 赫|850 赫|425 赫
38|393138fee8e9|80公尺頻帶那一部分最常用於數位發射？|D|||3,775-3,825 千赫|3,700-3,750 千赫|3,500-3,525 千赫|3,550-3,5625 千赫
39|c99d6ee05712|20公尺頻帶那一部分最常使用PSK31？|D|||SSTV部分的底端，靠近14.230 百萬赫|SSB語音部分上部，靠近14.325 百萬赫|CW部分中央，靠近14.100 百萬赫|RTTY部分之下，靠近14.070 百萬赫
40|09b29b349bfb|你如何在二電臺使用PACTOR通訊中加入通聯？|C|||在MONITOR 模式傳送內含自己呼號的廣播封包|持續傳送載波直到PACTOR逾時並斷線|PACTOR僅限二電臺通聯，因此第三電臺無法加入|連續傳送NAK回應，直到發射電臺被迫暫停
41|9ef86a89ff6a|如何與數位訊息系統中繼電臺建立通聯?|D|||用摩斯碼傳送QRL|寄電子郵件給系統控制員|電臺廣播SSID時趕快回應|在電臺公告的頻率發射連線訊息
42|0e85acfbd210|在瀑布圖中，與PSK31信號相鄰有一至多條垂直線，代表意義為何?|A|||過調變|長路徑(Long Path)傳播|反射(Backscatter)傳播|調變不足
43|0f707b008dd6|下列何者描述瀑布圖(Waterfall Display)?|C|||頻率為垂直軸，信號強度為量度，時間為水平軸|頻率為水平軸，信號強度為垂直軸，時間為量度|頻率為水平軸，信號強度為量度，時間為垂直軸|頻率為垂直軸，信號強度為水平軸，時間為量度
44|18c4bb9420d1|那個通訊系統有時用網際網路傳送訊息?|A|||Winlink|ARES|Skywarn|RTTY
45|c7dd90935abe|即使已顯示正確調諧，仍無法解調RTTY或FSK信號的可能原因是什麼?|A|||以上皆是|用錯邊帶|標記(mark)與空格(space)頻率相反|鮑率(Baud rate)設定錯誤
46|f04833ce4a3b|閃焰發生時，所產生的加強紫外線與X光輻射，大概多少時間會影響地球上無線電傳播|D|||1到2小時|20到40小時|28天|8分鐘
47|14026b9b6bac|下列何者為在太陽黑子不活躍期間，最不可靠的長距離通訊波段?|D|||80公尺跟160公尺|30公尺跟20公尺|80公尺跟40公尺|15公尺、12公尺跟10公尺
48|c0ab5cabd42b|太陽流量指數為何?|D|||太陽能輻射校正後所測出的太陽黑子數目|在地球有助於電離層的點對點傳播之最高頻率的測量|美國太陽黑子數目的別稱|測量波長為10.7公分的太陽輻射
49|d01d6dd5bd60|什麼是磁暴?|B|||太陽流量指數瞬間減少|地球磁層的短暫性擾動|電離層的漣漪|影響無線電傳播的雷雨
50|722a0a5c1ad3|在太陽磁暴的哪一階段會使得20公尺頻段支援日間的全球傳播?|A|||在磁暴的任一時刻|在夏至|僅在磁暴的最高點|僅在磁暴的最低點
51|e7874e6695ac|磁暴對無線電傳播的影響為何?|B|||優化地波傳播|降低高緯度HF傳播|優化高緯度HF傳播|優化UHF傳播管道機率
52|dfd2e9f122ab|高太陽黑子數量會對無線電通信有何影響?|B|||微波通訊會變得不穩定|加強HF高頻部分及VHF低頻部分的長距離通訊|高頻率無線電信號會變成微弱且失真|300百萬赫以上的頻率會變成可以使用在長距離通訊
53|562d728378f7|甚麼造成HF傳播條件每28天的週期性變化?|C|||月球在它的軌道上的位置|地球輻射帶的週期變化|太陽在自軸的轉動|上層大氣層中有長時期的震動
54|0660c275df40|典型的太陽黑子週期大約是多長?|C|||8分鐘|40小時|11年|28天
55|14570c23f245|K指標代表什麼?|B|||太陽黑子在太陽表面上的相對位置|地球磁場的短期安定性|高雄市擁有的太陽能無線電高流量設備|太陽磁場安定性
56|b6ac0d215542|A指標代表什麼?|B|||太陽黑子在太陽表面上的相對位置|地球地磁場的長期安定性|高雄市擁有的太陽能無線電高流量設備|太陽電場的極化數量
57|a1f56217089b|日冕發出的電離子到達地球時會如何影響無線電通訊?|B|||VHF/UHF傳播管道會優化|HF通訊會被干擾|HF通訊會改善|VHF/UHF傳播管道會被干擾
58|9288802b9d3e|日冕放射出的電離子，多久會影響地球的無線電傳播?|D|||28天|14天|4到8分鐘|20到40小時
59|1214dc79684e|高地磁活動期間對無線電通訊有什麼好處?|B|||減少長延遲的反射信號|極光可以反射VHF訊號|通過極區的HF訊號強度會更高|改善長距離的HF傳播
60|3c3641d75e57|當天波的訊號經由長距離及短距離的傳播途徑到達你的接收機，會發出什麼聲音?|C|||每10秒鐘會產生訊號衰落|訊號強度會加強3dB|會聽到高強度的迴音|訊號也許會消失導致嚴重衰減
61|ce1dfca8646e|下列何者為6公尺頻段可使用天波傳播的良好的指標?|C|||10公尺頻段的長跳天波傳播|10公尺頻段的天波傳播有長延遲迴音|10公尺頻段的短跳天波傳播|10公尺頻段的信號嚴重衰減
62|2942cb094a32|當使用HF發送訊號，選擇最低衰減頻率時，下列何者適用?|B|||選擇稍低於截止頻率的頻率|選擇稍低於MUF的頻率|選擇稍高於LUF的頻率|選擇稍高於截止頻率的頻率
63|2fc1cba2ca96|使用14到30百萬赫的頻率與遠距電臺操作時，甚麼會是可靠的方法去決定MUF能高到足以支持跳躍傳播|A|||收聽預計要想使用的頻率範圍內的國際示標訊號|檢查MF AM廣播頻段的訊號強度|檢查西歐的電視訊號的強度|在頻段上發送一串點訊號，然後等待迴音
64|fb33c6ac8655|當向電離層發送介於低於MUF高於LUF之間的無線電電波時，通常會發生何現象?|B|||電波會被困在電離層而環繞地球|電波會折返地球|電波會穿越電離層|電波會與電離層的相互作用而放大
65|fc476bda0ecc|用低於LUF頻率，無線電電波通常會發生下列何事?|A|||電波完全被電離層吸收|電波會被困在電離層而環繞地球|電波會折射回地球|電波會穿越電離層
66|a5b5ec3bdc0f|甚麼是LUF?|C|||在24小時之內的最長通用功能|在24小時內的最低可用頻率|兩點之間通訊的最低可用頻率|兩點之間通訊的最長通用功能
67|5abdd1865a88|甚麼是MUF?|A|||兩點之間通訊的最高可用頻率|24小時內的最低可用頻率|24小時內的最高可用頻率|兩點之間通訊的最低可用頻率
68|ab1dfa3d20f9|在F2的區域內，一次訊號彈跳的沿著地表最長約略距離是?|B|||288 公里|4,000 公里|1,920 公里|19,200 公里
69|c84a7a3aecf1|在E區域內，一次訊號彈跳的沿著地表最長約略距離是?|A|||1,920 公里|19,200 公里|4,000 公里|288 公里
