193|3c7bb651a4a4|二等業餘無線電機，50百萬赫~50.15百萬赫頻段，輸出功率限幾瓦？|A|||200 瓦特以下|400 瓦特以下|300 瓦特以下|100 瓦特以下
194|0235b3647585|二等業餘無線電機，430百萬赫~440百萬赫頻段，輸出功率限幾瓦？|D|||200 瓦特以下|100 瓦特以下|10 瓦特以下|50 瓦特以下
195|550dc664b8b3|三等業餘無線電機，50百萬赫~50.15百萬赫頻段，輸出功率限幾瓦？|A|||25 瓦特以下|10 瓦特以下|2 瓦特以下|50 瓦特以下
196|270f043b78b3|三等業餘無線電機，430百萬赫~440百萬赫頻段，輸出功率限幾瓦？|C|||50 瓦特以下|10 瓦特以下|25 瓦特以下|2 瓦特以下
197|82020520a8e0|查驗外接射頻功率放大器時，應以多少瓦以上之平均射頻輸入功率驅動至其輸出功率（設計功率）達到飽和功率？|A|||50 瓦特|150 瓦特|100 瓦特|以上皆非
198|a0229a9f297e|頻率容許差度在20℃下，供應電壓在額定值之±15％內變化時，工作頻率為VHF或UHF者，其規定為何？|B|||限±2ppm內|限±5ppm內|限±3ppm內|限±4ppm內
199|8e6e6a6637f7|業餘無線電人員操作業餘電臺時，以下行為是被禁止的？|C|||不將電臺租予他人使用|不傳送不實之信號或信息|於遙控無人機利用業餘電臺傳送信號或信息|不對其他無線電信號產生干擾
200|95dabbf42fb2|非本國籍業餘無線電人員於中華民國領域內短期操作業餘電臺，經核准之作業期間規定為何？|C|||以上皆非|無時間限制|六個月為限|一年
201|58417e2d7dbf|自動控制作業之業餘電臺傳送無線打字或數據通信之頻率規定為何？|C|||以上皆非|40 百萬赫以上|50 百萬赫以上|50 百萬赫以下
202|fb70e5acc072|業餘電臺至少應有一個控制點，其傳送信息或信號時，除什麼作業外，控制員應在其中一個控制點上作業？|C|||以上皆非|遙控控制作業|自動控制作業|即席控制作業
203|98ad8cb78683|特殊業餘電臺設置者應於接獲誰之通知之日起，記錄及保存通信紀錄，並依誰之要求方式提供之？|D|||經濟部|當地業餘無線電團體|內政部|主管機關
204|aa81d427fe71|業餘電臺拆除外接射頻功率放大器或套件時，所屬者應依以下法令規定辦理，並應向主管機關申請換發電臺執照？|A|||電信管制射頻器材管理辦法|業餘無線電機技術規範|以上皆非|業餘無線電管理辦法
205|9af8e103b0f2|申請設置特殊業餘電臺所檢具設置使用管理計畫書應載明以下那些共同事項？|A|||以上皆是|電臺控制作業之運作方式及架構|通信紀錄之保存方式及保存期間等規劃|業餘無線電機具發射或兼具收發功能
206|1984c58cfaa6|申請固定式業餘電臺執照，其電臺審驗不合格者，得於架設許可證有效期間內申請複驗，並以幾次為限？|A|||一次|無次數限制|三次|二次
207|d1c4876e1124|收發信機之接收機，其不必要發射應符合以下法令之規定？|A|||低功率射頻電機技術規範|電信管制射頻器材管理辦法|以上皆非|業餘無線電管理辦法
208|865a75a49865|非本國籍業餘無線電人員經主管機關核准於中華民國領域內短期操作業餘電臺者，其臨時電臺呼號之第三字元使用為何？|A|||斜線|以上皆非|阿拉伯數字|英文字母
209|9e68c5e39d43|臨時電臺之呼號組合，若申設目的涉及紀念性質，其呼號組合亦得不受第三字元使用之限制。但以第三及第四字元使用為何？|B|||均使用英文字母為限|均使用阿拉伯數字為限|第三字元使用阿拉伯數字；第四字元使用英文字母|以上皆非
210|baaf4407772a|呼叫及緊急救難頻率規定為何，任何電臺不得停留佔用及干擾？|D|||144百萬赫及432百萬赫|以上皆非|145百萬赫及431百萬赫|145百萬赫及433百萬赫
211|a5a0fcf29df8|一、二等業餘無線電機，135.7 千赫～137.8 千赫頻段，輸出功率限幾瓦特？|D|||以上皆非|400 瓦特以下|200 瓦特以下|1 瓦特（EIRP）以下
212|b0265167966a|設備調變頻率發射之最大允許頻率偏差，頻道間隔為12.5千赫者，調變信號之頻率偏差值為何？|C|||須介於±2.0 千赫|以上皆非|須介於±2.5 千赫|須介於±3.0 千赫
213|c7080f70c882|設備調變頻率發射之最大允許頻率偏差，頻道間隔為20.0千赫者，調變信號之頻率偏差值為何？|A|||須介於±4.0 千赫|須介於±3.0 千赫|須介於±3.5 千赫|以上皆非
214|c06c3fb93006|設備調變頻率發射之最大允許頻率偏差，頻道間隔為25.0千赫者，調變信號之頻率偏差值為何？|B|||須介於±4.0 千赫|須介於±5.0 千赫|須介於±4.5 千赫|以上皆非
215|8ae05e78d3a4|工作頻率為30百萬赫～235 百萬赫者，混附發射之平均功率至少應低於主波平均功率60dB，且不超過幾瓦特？|C|||2 毫瓦特|3 毫瓦特|1 毫瓦特|以上皆非
216|ca618f34708c|工作頻率為235百萬赫~960百萬赫者，混附發射之平均功率至少應低於主波平均功率60dB，且不超過幾瓦特？|C|||15 毫瓦特|10 毫瓦特|20 毫瓦特|以上皆非
217|90cf0a1c5807|工作頻率為960百萬赫~17.7吉赫者，混附發射之平均功率至少應低於主波平均功率50dB，且不超過幾瓦特？|B|||50 毫瓦特|100 毫瓦特|以上皆非|150 毫瓦特
218|ce21d745d35a|非本國籍業餘無線電團體或人員於中華民國領域內短期操作業餘電臺，單次入境者，主管機關以核准幾次為限？|D|||無次數限制|以上皆非|二次|一次
219|ec8881a50a5c|無法於固定式業餘電臺架設許可證有效期間內完成架設者，得於期間屆滿前二個月起一個月內敘明理由，向主管機關申請展期，展期期間為幾個月，並以一次為限？|D|||四個月|二個月|八個月|六個月
1|c4341e395e1e|業餘衛星的上升通行方向(direction of ascending pass)是什麼？|B|||由西往東|由南往北|由東往西|由北往南
2|e780a528878a|業餘衛星的下降通行方向(direction of descending pass)是什麼？|B|||由西往東|由北往南|由南往北|由東往西
3|deb14e681e71|什麼是地球衛星的軌道周期？|B|||衛星從近地點運行到遠地點所花費的時間|衛星繞地球公轉一次所花費的時間|衛星軌道的最低點|衛星軌道的最高點
4|afded4dfdadc|衛星業餘無線電之模式(mode)係指下列何者?|A|||衛星上鏈及下鏈的工作頻率頻段|衛星是否在極地或赤道軌道|衛星相對於地球的方向|一種可以通過衛星中繼的信號類型
5|fc0947eaa934|衛星模式中的英文字母代號意義為何?|D|||上行鏈路和下行鏈路的傳輸功率限制|上行鏈路和下行鏈路信號極化|地面控制站的位置|上行鏈路和下行鏈路的頻率範圍
6|3d7ee6d3ea65|如果業餘衛星在模式U / V工作，會在哪個頻段接收訊號？|C|||144 百萬赫 - 146 百萬赫|50.0 百萬赫 - 50.2 百萬赫|435 百萬赫 - 438 百萬赫|29.5 百萬赫 - 29.7 百萬赫
7|a70a27aade5a|以下哪種類型的信號可以透過線性衛星轉頻器傳送？|B|||PSK and Packet|以上皆是|SSB and SSTV|FM and CW
8|c090d5f1c816|為什麼使用線性衛星轉頻器傳送的有效輻射功率需要受到限制？|D|||避免干擾陸地通聯(QSO)|防止衛星發射頻帶外信號|防止在衛星遙測中發生錯誤|避免減低其他使用者的下行鏈路功率
9|a2ad2dbddc7f|在衛星通信業務中，L頻段和S頻段指的是甚麼?|A|||23公分和13公分頻段|FM和數字儲存轉發系統|使用了其中一個邊帶|2公尺和70公分頻段
10|671299a47986|為什麼從業餘衛星接收到的信號會出現快速的重複衰落效應？|A|||因為衛星正在旋轉|由於電離層吸收|因為杜卜勒效應|由於衛星在低軌道高度
11|5fb0cab3d172|哪一種類型的天線可以使旋轉調變與法拉第旋轉的效應最小化?|D|||線性極化天線|對數週期偶極子陣列|全向性天線|圓極化天線
12|75c87e21bc64|下列哪一項是在特定時間預測衛星位置的方法？|D|||從軌道傾角減去平均異常量|從軌道傾角加上平均異常量|透過特定衛星的杜卜勒數據|用指定衛星的杜卜勒單元進行計算
13|fce15e853849|哪一種類型的衛星會停留在天空的一個位置？|B|||地磁軌道衛星|地球靜止軌道衛星(地球同步衛星, GEO)|低地球軌道衛星(LEO)|高橢圓軌道衛星(HEO)
14|762b7efee7cd|下列哪一項技術用於即時追蹤攜帶業餘無線電的氣球?|A|||APRS (自動位置報告系統, Automatic Position Reporting System)|雷達|LORAN雙曲線遠程導航系統寬頻帶壓縮|信標信號的杜卜勒頻移
15|6b1d0cc206c8|在快速掃描(NTSC)電視系統中，每秒中傳送幾個畫面?|B|||90|30|120|60
16|140fbc7cab2d|每個快速掃描(NTSC)電視畫面，有幾條水平線?|B|||60|525|1080|30
17|0438a4fc3824|在快速掃描(NTSC)電視系統中，如何產生交錯掃描圖案?|A|||在某圖場(field)掃描奇數線，下一個圖場(field)則掃描偶數線|從下到上掃描每個圖場(field)|在某圖場(field)由左至右掃描，下一個圖場(field)則由右至左掃描|同時掃描兩個圖場(field)
18|45b7fa969b84|什麼是影像訊號的空白區?|A|||當由右至左或下至上掃描移動時，關閉掃描射線(beam)|水平和垂直同步脈波的同步化|傳送黑白測試圖案|當結束傳送時，關閉掃描射線(beam)
19|6f7d7ca33784|下列何者為在快速掃描電視傳送系統中使用殘邊帶的優勢?|B|||殘邊帶提供了高頻加強，使影像銳利化|殘邊帶降低所需使用頻寬，致可採用簡單的影像感測電路|殘邊帶包含色彩資訊|殘邊帶可攜帶聲音資訊
20|af1bbb707be6|什麼是殘邊帶調變?|A|||調幅調變(AM)中一邊完整，且另一邊部分傳送|窄頻調頻調變(FM)在頻率調變於載波之前，過濾掉其中單邊之音訊|展頻調變藉由單邊帶調幅調變後，再加上調頻調變|一種調變型式其中一邊反相
21|ff81c4fa4236|在NTSC視訊中攜帶色彩資訊的成分(component)叫什麼?|B|||照度|色度|頻譜強度|色調
22|43e2e997382f|下列何者為常見伴隨業餘快速掃描電視發送音訊的方式?|A|||以上皆是|影像載波調頻|獨立VHF或UHF音訊連結|副載波調頻
23|c53ea2e89153|利用DRM解碼慢速掃描電視(SSTV)，除了有接收SSB功能之接收機及適當的電腦外，還需要什麼硬體?|C|||特別的前端限制器|特別的IF轉換器|不需其他硬體|特別的去除同步脈波的帶阻濾波器
24|a9b3e78763f3|下列何者為HF業餘頻段裡傳送DRM聲音或慢速掃描電視(SSTV)所需的頻寬?|C|||20 千赫|15 千赫|3 千赫|10 千赫
25|f6ef4ab2fbc6|慢速掃描電視(SSTV)傳送的垂直掃描間隔信號(VIS)的功用為何?|A|||辨別所使用的SSTV模式|辨別發射電臺的呼號|提供垂直同步|鎖定彩色SSTV影像的色彩振盪器
26|8290d32c6907|在HF頻帶，通常如何傳送類比慢速掃描電視(SSTV)影像?|B|||影像被轉換為相應ASCII碼表示|代表影像的不同音頻(tone)頻率係以SSB傳送|代表影像的不同音頻(tone)頻率係以PSK傳送|影像被轉換為相應Baudot碼表示
27|6bcbf5c3bb09|業餘彩色慢速掃描電視(SSTV)影像通常採用多少掃描線?|B|||30 或 60|128 或 256|60 或 100|180 或 360
28|c1cb572484b2|在業餘慢速掃描電視(SSTV)中如何將影像的亮度編碼?|A|||音頻(tone)頻率|音頻(tone)振幅|同步頻率|同步振幅
29|d7eaa2972cb1|接收到何訊號，慢速掃描電視(SSTV)的接收裝置即開始新的影像掃描行?|B|||持續時間|特定的音頻(tone)頻率|特定的音頻振幅|雙音頻訊號
30|2f1b2fccd972|何者為北美快速掃描業餘電視(ATV)電臺所使用的視訊標準?|D|||PAL|Scottie|DRM|NTSC
31|6932da4526c4|慢速掃描電視(SSTV)的訊號之所佔頻寬大約為何?|A|||3 千赫|2 百萬赫|6 百萬赫|600 赫
32|16159db5a1ef|FM ATV 常見使用下列何頻率傳輸?|C|||14.230 百萬赫|29.6 百萬赫|1262 百萬赫|3.5 百萬赫
33|05d2f471b3e3|慢速掃描電視(SSTV)在何頻率有使用限制?|A|||限制在語音操作頻段，且頻寬不可大於相同調變模式之語音頻寬|限制在7.145 百萬赫、14.245 百萬赫、 21.345 百萬赫 和 28.945 百萬赫|不可在 54 百萬赫 以上的頻率操作|無，可在所有的業餘頻率操作
34|80cd1c577219|下列有關比賽之操作何者正確?|A|||操作者即使沒有遞送通聯紀錄(log)，仍可以進行通聯|每個比賽皆需交換訊號報告|對於其他業餘使用者的干擾是無法避免的，所以此干擾可接受|與其他電臺通聯，每次發射需要發射呼號
35|820bc9439adb|以下何者為HF比賽中自我通報(self-spotting)之最佳描述?|C|||在呼叫電臺前，快速調諧頻率的自動方法|在呼叫電臺前，快速調諧頻率的手動技巧|通常禁止某人將其呼號及操作的頻率公布在通報網路 (spotting network)上的作業方式|可接受手動將電臺呼號公布在通報網路(spotting network)上的作業方式
36|601fb7308ff9|下列何頻段通常業餘無線電比賽會避免使用?|D|||2 公尺頻段|6 公尺頻段|24 公分頻段|30 公尺頻段
37|eb9829be3720|什麼類型的傳輸最常用於業餘無線電網狀網路？|D|||在10 吉赫頻帶中的多頻移鍵控 (Multiple frequency-shift keying, MFSK)|在440 百萬赫頻帶上儲存和轉發 (store and forward)|在24 吉赫頻帶中的分頻多工 (Frequency division multiplex, FDM)|在2.4 吉赫頻帶的展頻 (Spread Spectrum, SS)
38|cfa8de0231a8|DX QSL 管理者之作用為何?|D|||指派頻率給遠征通聯活動|維運網路讓多數電臺與稀有遠方電臺(DX station) 通聯|中繼發自或傳送至遠方電臺(DX station)的呼叫|處理遠方電臺的通聯證明卡的收發
39|3752930f58a6|在VHF/UHF比賽期間，在何頻帶區域可能會發現較有最高級技巧的通聯?|C|||在頻帶的中頻段，通常會在全國呼叫頻率以上25 千赫處|在每個頻帶的高頻段，通常會預留給比賽使用|在每個頻帶的弱訊號通聯段，接近呼叫頻率|在每個頻帶的中頻段，通常在全國呼叫頻率
40|c3204772845d|什麼是Cabrillo資料格式?|B|||在比賽時交換資訊的方式|傳送電子比賽紀錄的標準|比賽贊助商會議規則|最常見的比賽規則
41|58ff48f556ab|什麼類型的設備通常用於建置業餘無線電網狀網路？|B|||具有1200 鮑數據機(modem)的2公尺VHF收發機|執行客製化軟體的標準無線路由器|連接兩個獨立電腦的USB端口之間的光纜|具有9600 鮑數據機(modem)的440 百萬赫收發機
42|356360aa5433|為何有些DX電臺接收在不同的頻率?|B|||因為DX電臺發射的頻率也許其他回應的電臺不能在該頻率發射|以上皆是|分隔呼叫電臺與DX電臺|用以減少干擾，來改善操作效率
43|3f0dfe7acb6a|當在比賽或pileup，嘗試與DX電臺通聯時，你通常需要如何識別你的電|D|||僅傳送你的呼號最後兩個字母直到建立通聯|傳送你的完整呼號和地理方格|傳送DX電臺呼號三次，再接上"我是"以及自己的完整呼號三次|傳送你的完整呼號一次或兩次
44|8014f96df886|當日落數個小時後，DX電臺訊號減弱到無法於整個HF頻帶通聯時，下列何者也許可幫助再建立通聯?|C|||轉換到更高頻率的HF頻帶|等24小時後再嘗試|轉換到更低頻率的HF頻帶|等90分鐘左右，待訊號衰減情況消失
45|d9207de1c694|下列何種數位模式特別設計用於流星散射信號？|D|||WSPR|Hellschreiber|APRS|FSK441
46|a3a1bf215c2d|下列何者是製作流星散射通信的好技術？|A|||以上皆是|具有快速重複的呼號和信號報告的短傳輸|不同位置的電臺輪流傳送15秒定時序列|使用高速CW或數位模式
47|64d1eb4e4704|下列何種數位模式於月面反射通信特別有用？|A|||JT65|Olivia|PACTOR III|FSK441
48|8a751066e1a1|在業餘無線電衛星上的數位儲存轉發功能的目的為何？|D|||延遲衛星之間遙測的下載|中繼衛星之間的訊息|上傳轉頻器的操作軟體|將數位訊息儲存於衛星，以便稍後其他電臺下載
49|06b01682b9ca|低地球軌道數位衛星通常使用下列何種技術在全世界傳播信息？|D|||節點跳躍|多衛星中繼|數位中繼|儲存轉發
50|7327a31b4818|下列何者描述了建立月面反射通信的方法？|C|||儲存和轉發數位訊息|透過監測從月面反射的信標來判斷最佳傳輸時間|從每個電臺交替地進行時間同步傳輸|高速CW識別，以避免衰減
51|ac5dd34a4717|APRS(自動位置報告系統, Automatic Position Reporting System)使用下列何種通訊協定？|C|||802.11|AMTOR|AX.25|PACTOR
52|c46679103d4c|什麼類型的封包用於傳輸APRS(自動位置報告系統, Automatic Position Reporting System)信標數據？|B|||中斷|未編碼訊息|確認|連接
53|8f65bab8e0f2|在清晰的通信條件下，哪些數位模式具有最快的數據吞吐量(throughput)？|B|||AMTOR|300鮑封包|170 赫偏移，45鮑RTTY|PSK31
54|e9381aeb4900|如何使用APRS(自動位置報告系統, Automatic Position Reporting System)站來協助支援公共服務通信活動？|D|||具有緊急醫療技師的APRS站可以自動將醫療數據傳輸到最近的醫院|以上皆是|具有通用個人掃描器的APRS站可以在參與者通過檢查點時自動中繼其號碼和時間|具有GPS的APRS站可以自動發送資訊，以顯示活動期間行動電臺的位置
55|a93b058abf5c|APRS(自動位置報告系統, Automatic Position Reporting System)網路使用下列哪些數據來傳達您的位置？|C|||無線電測向頻譜分析|時間和頻率|經度和緯度|極坐標
56|4df9615b0152|JT65如何改善月面反射通信？|B|||以上皆是|它可以使用 FEC 對低於背景雜訊許多 dB 的信號進行解碼|它控制接收機；追蹤杜卜勒頻移|它提供信號，引導天線追蹤月球
57|fcf64ac22a2c|JT65通訊使用什麼類型的調變方式？|A|||Multi-tone AFSK|RTTY|IEEE 802.11|PSK
58|70c2d95e209d|下列何者是使用JT65編碼的優點？|B|||若有必要，人耳亦能輕鬆抄收|具有對非常低信噪比的信號進行解碼的能力|僅使用 65赫 頻寬|允許快速掃描電視用窄頻寬傳輸
59|5bb63b33fcc1|下列何者為 30 百萬赫以下數據傳送常見之調變型式?|C|||調變FM訊號之DTMF tone|展頻|FSK|Pulse 調變
60|0032d286fd4d|在數位模式操作中，FEC各個字母代表何意?|A|||Forward Error Correction|First Error Correction|Fatal Error Correction|Final Error Correction
61|4ba197ea52b5|JT65通訊的時序如何安排?|B|||藉由交換ACK/NAK封包|每1分鐘時段，電臺交替發射|電臺每天輪流|依月相而定
62|881c65e1625c|當FSK的交錯ellipse顯示中，其中一個ellipse忽然消失，這代表著什麼?|A|||發生選擇性衰落|接收機與想要接收的頻率有5 千赫偏差|Mark 和 Space訊號被倒置|其中一個訊號濾波器飽和了
63|97496d0a112b|下列何種數位模式不支援電腦鍵盤對電腦鍵盤(keyboard-to-keyboard)之操作方式?|D|||PSK31|MFSK|RTTY|Winlink
64|fa7be4babfdc|下列何者為常見的HF封包通訊資料傳送率?|A|||300 鮑(baud)|48 鮑(baud)|110 鮑(baud)|1200 鮑(baud)
65|421da2331e6d|適當調變之MFSK16訊號的頻寬為何?|B|||550 赫|316 赫|2.16 千赫|31 赫
66|ac8c805ab3e2|下列何種HF數位模式可用來傳送二進位檔案?|B|||Hellschreiber|PACTOR|RTTY|AMTOR
67|52a53eb16216|下列何種HF數位模式可利用可變長度的編碼來增加頻寬的效率?|B|||RTTY|PSK31|PACTOR|MT63
68|843b74905f3e|下列何種數位模式的使用頻寬最小?|A|||PSK31|300-鮑(buad) packet|170 赫偏移, 45 鮑(baud) RTTY|MFSK16
69|c0426b0b973e|Direct FSK和Audio FSK的差異為何?|A|||Direct FSK將數據訊號施加於發射機VFO上|Direct FSK使用直流耦合之資料連結|Audio FSK有較佳的頻率響應|Audio FSK可作用於訊號發射鏈中任何環結
70|875972309c4e|使用Automatic Link Enable(ALE)協定的電臺的控制方式為何?|A|||自動控制|遙控控制|ALE可用在任何控制方式|即席控制
71|613518ef264a|嘗試在無人使用的頻率與某數位模式之電臺通聯失敗，下列何者為可能的原因?|A|||以上皆是|你的發射頻率有誤|其他電臺在使用這個頻率，只是你無法聽到|該數位模式電臺不支援你使用的通訊協定之版本
72|8f0a6f500a0f|使用月面反射通信(EME)的兩個電臺之間，沿地球表面測量的近似最大間隔是多少？|D|||3,200公里，若月球在遠地點|800公里，若月球在近地點|8,000公里，若月球在近地點|19,200公里，若雙方都能看見月亮
73|0ea3dba1bd5e|什麼是月面反射通信(EME)信號振盪衰減的特徵？|D|||隨著太陽升起，信號逐漸消失|反射的頻率比發射信號低幾赫|CW 信號的音調緩慢變化|飄忽不規則的衰減
74|97e02e5e9c6d|在從事月面反射通信(EME)時，通常下列哪一個條件會產生最少的路徑損失？|A|||當月球在近地點時|當月球在遠地點時|當滿月時|當 MUF 高於 30 百萬赫 時
75|d527ede79eda|赫本(Hepburn)地圖能預測什麼？|C|||偶發性 E 層傳播|沿著冷鋒或暖鋒的雨滴散射的可能性|對流層傳播的概率|極光反射區的位置
76|e40aa2383b1c|微波信號的對流層傳播，通常伴隨著什麼天氣結構發生？|A|||暖鋒和冷鋒|灰線|精靈和噴流|閃電放電
77|ac49c887e172|下列何者是透過雨滴散射進行微波傳播必備條件？|B|||雨滴必須帶電|雨滴必須在兩個電臺的無線電範圍內|雨滴必須在 E 層內|以上皆是
78|f22c3d332fe4|能夠傳播微波信號的大氣管道通常在什麼地理特徵下形成？|A|||水體|市區|森林|山脈
79|61fa05b083f7|當流星撞擊地球大氣時，在那一個電離層形成自由電子的圓柱形區域？|D|||F1 層|F2 層|D 層|E 層
80|f78176679763|以下哪個頻率範圍最適合流星散射通信？|C|||220 百萬赫 - 450 百萬赫|10 百萬赫 - 14 百萬赫|28 百萬赫 - 148 百萬赫|1.8 百萬赫 - 1.9 百萬赫
81|9d6b01e547a3|何種類型的大氣結構可以建立微波傳播的路徑？|D|||風切|塵埃|噴射氣流|逆溫(Temperature inversion)
82|fc6fdfd09f44|微波信號的對流層傳播的典型範圍是多少？|B|||1,920 公里|160 公里到 480 公里|4,000 公里|16 公里到 80 公里
83|dbeecaa5c8da|極光生成的原因為何？|D|||低太陽黑子活躍結合對流層管道化作用|在F2 層中太陽風和范艾倫帶之間相互作用|流星雨集中在北極和南極|在E 層中來自太陽的帶電粒子與地球磁場的相互作用
84|380a5156be23|哪種發射模式最適合極光傳播？|C|||SSB|RTTY|CW|FM
85|bb9d12637e1c|從48個連續方位，天線應該指向哪個近似方位，以使用極光傳播最大化？|B|||南|北|東|西
86|9b7024c41d63|什麼是電磁波？|D|||在電磁鐵核心的交流波|由兩個彼此成直角的磁場組成的波|由兩個彼此平行成直角的電場組成的波|由彼此成直角振盪的電場和磁場組成的波
87|e3b9ba16b909|下列何者最佳描述在自由空間中行進的電磁波？|D|||能量透過具有高折射率的介質傳播|波被電離層反射折返回發射源|電場和磁場移動時變得對齊|透過改變的電場和磁場傳播能量
88|385a36f64529|什麼是圓極化電磁波？|A|||具有旋轉電場的波|繞地球的波|由環形天線產生的波|具有彎曲成圓形狀電場的波
89|26acadfe3b7f|什麼是跨越赤道傳播？|B|||在磁赤道上任意兩點之間的傳播|在磁赤道的南北大致相同距離的兩個中緯度地點之間的傳播|在同一緯度的兩個電臺之間的傳播|在兩個大陸之間沿著赤道管道的傳播
90|ae90a60c74b7|使用跨越赤道傳播的信號的最大近似範圍是多少？|D|||1,600 公里|4,000 公里|12,000 公里|8,000 公里
91|2f4b15cba5a4|每天跨越赤道傳播的最佳時間為何？|D|||早上|深夜|中午|下午或傍晚
92|4f247b3d02f4|異常波和常波(extraordinary and ordinary waves)是什麼意思？|A|||在電離層中產生的橢圓極化的獨立波|長路徑和短路徑波|折射波和反射波|與移動較短距離的常波相比，異常波描述罕見的長跳躍傳播
93|5bdbc1f12279|哪個業餘頻段通常支援長路徑傳播？|D|||6公尺到2公尺|160公尺到40公尺|30公尺到10公尺|160公尺到10公尺
94|7f860ab168f9|哪個業餘頻段最常提供長路徑傳播？|D|||80 公尺|10 公尺|6 公尺|20 公尺
95|4d9ae8b0012c|以下哪項可能導致對遠端電臺的接收信號裡聽到迴聲？|B|||流星散射|接收到的信號來自多個路徑|高D層吸收|發射頻率高於MUF
96|34b33f499732|如果無線電信號沿著白天和黑夜的分界線行進，可能發生什麼類型的HF傳播？|A|||灰線(Gray-line)|跨越赤道|長途徑|散狀E層(Sporadic-E)
97|041c55814d06|在一年的什麼時間散狀E層傳播(Sporadic-E propagation)最可能發生？|C|||大約在至點，特別是冬至|大約在分點，尤其是秋分|大約在至點，特別是夏至|大約在分點，特別是春分
98|0fc0c59214ad|形成灰線傳播的原因是什麼？|D|||在黑夜，太陽能吸收大幅下降，而大氣電離保持穩定|在中午，太陽加熱電離層，導致無線電波的折射增加|在中午，太陽加熱電離層，減少無線電波折射和MUF|在黃昏和日出，D層吸收低，而E層和F層傳播能力仍高
99|306639199fa8|在一天中的什麼時間散狀E層傳播(Sporadic-E propagation)最可能發生？|B|||傍晚|任何時候|大約日落|大約日出
100|4ce99cbf0610|弦跳傳播(chordal hop propagation)的主要特徵是什麼？|D|||橫過地磁赤道的傳播|遠離電臺之間的大圓方位傳播|信號反射回發射臺|沒有來自地面的中間反射的連續電離層反射
101|1cfd0ea0ac2a|為什麼要使用弦跳傳播(chordal hop propagation)？|C|||用於弦跳傳播的MUF比用於正常跳躍傳播低得多|大氣雜訊在弦跳傳播方向上較低|與正常跳躍傳播相比，信號沿著路徑經歷更少的損失|信號沿電離層行進得更快
102|dca83bba0299|在電離層中線性極化無線電波分裂成常波和異常波會發生什麼？|B|||它們的極化隨機改變|它們變成橢圓極化|它們變為鎖相|它們彎向磁極
103|ddf14860da2f|關於無線電通信的術語，射線追蹤是什麼？|A|||建立無線電波通過電離層的路徑模型|評估X射線的高電壓來源|電子顯示器呈現圖案的過程|從天線陣列確定輻射模式
104|8150ac9a1103|上升的A或K指數表示什麼？|A|||增加地磁場的擾動|更高程度的太陽紫外線輻射|臨界頻率的增加|減少地磁場的擾動
105|04fc588a648f|當A指數或K指數升高時，下列哪種信號路徑最有可能經歷高程度的吸收？|A|||磁極路徑(Polar paths)|散狀E層(Sporadic-E)|NVIS|跨越赤道傳播
106|9dcdf4be8d6e|Bz (B sub Z)的值代表什麼？|D|||垂直傳輸的臨界頻率|地磁場穩定性|長延遲回波的持續時間|星際間磁場的方向和強度
107|309972684cc0|什麼方向的Bz (B sub z)會使來自太陽的入射粒子導致擾亂狀態的可能性增加？|A|||南向|北向|東向|西向
108|3826b29270ff|VHF / UHF無線電地平線距離超過幾何地平線多少？|C|||大約是距離的四倍|大約是距離的50％|大約是距離的15％|大約是距離的兩倍
109|de9f00bc78d9|以下哪個描述表示最大的太陽閃燄強度？|B|||B級|X級|A級|M級
110|aed859c7da2b|太空天氣用語G5是什麼意思？|B|||中度太陽風|極端地磁風暴|減少太陽黑子數|低度的太陽活動
111|8f851985c517|X3閃燄的強度與X2閃燄相比如何？|D|||大50％|四倍大|大10％|兩倍大
112|4d1a23d89946|304A太陽參數是測量什麼？|D|||在304吉赫(GHz)的太陽輻射，與X射線閃燄等級相關|從太陽赤道的304級太陽風速度，與太陽活動相關|X射線通量與無線電通量的比率，與太陽黑子數量相關|在304埃(angstrom)的紫外線輻射，與太陽通量指數相關
113|9bb55dea752e|VOACAP軟體是要建立什麼模型？|B|||交流電流和阻抗|HF無線電傳播|交流電壓和阻抗|VHF無線電傳播
114|fa83a7a94c37|當信號頻率增加時，地波傳播的最大距離如何變化？|D|||保持不變|峰值在大約14 百萬赫|增加|減少
115|c102745c1275|什麼類型的極化最適合地波傳播？|C|||橢圓|圓|垂直|水平
116|f36a8fe7f9ee|為什麼無線電地平線距離超過幾何地平線？|C|||E層跳躍|D層跳躍|由於大氣中的密度變化而向下彎曲|由於極光折射導致的向下彎曲
117|3a583d77946d|無線電背景雜訊突然增加可能表示什麼？|B|||長路徑傳播正在發生|發生了太陽閃燄|增加跨越赤道傳播可能|流星
118|26cfc0a4af36|下列哪個參數決定數位或以電腦演算的示波器頻寬?|B|||取樣解析度|取樣頻率|輸入阻抗|輸入電容
119|4f2040ed32f2|頻譜分析儀在垂直軸和水平軸顯示下列參數?|D|||駐波和時間|駐波和頻率|射頻振幅和時間|射頻振幅和頻率
120|01ee4ba91e0d|下列哪個測試儀器是用來顯示單旁帶發射機產生的混附訊號與內調變失真?|B|||功率表|頻譜分析儀|TDR時域反射儀|邏輯分析儀
121|b0dd9853e963|下列那一項決定電腦音效卡示波器程式的頻率上限?|A|||音效卡的類比轉換成數位的轉換速度|音效卡記憶數量|介面線路的介面Q值|以上皆是
