G3B01|What is a characteristic of skywave signals arriving at your location by both short-path and long-path propagation?|A|||A slightly delayed echo might be heard|Signal strength increased by 3 dB|Periodic fading approximately every 10 seconds|The signal might be cancelled causing severe attenuation
G3B02|What factors affect the MUF?|D|||Path distance and location|Solar radiation and ionospheric disturbances|Time of day and season|All these choices are correct
G3B03|Which of the following applies when selecting a frequency for lowest attenuation when transmitting on HF?|A|||Select a frequency just below the MUF|Select a frequency just below the critical frequency|Select a frequency just above the critical frequency|Select a frequency just above the LUF
G3B04|What is a reliable way to determine if the MUF is high enough to support skip propagation between your station and a distant location on frequencies between 14 and 30 MHz?|D|||Send a series of dots on the band and listen for echoes from your signal|Check the strength of TV signals from western Europe|Check the strength of signals in the MF AM broadcast band|Listen for signals from an international beacon in the frequency range you plan to use
G3B05|What usually happens to radio waves with frequencies below the MUF and above the LUF when they are sent into the ionosphere?|D|||They are amplified by interaction with the ionosphere|They pass through the ionosphere|They are bent and trapped in the ionosphere to circle Earth|They are bent back to Earth
G3B06|What usually happens to radio waves with frequencies below the LUF?|A|||They are completely absorbed by the ionosphere|They are bent and trapped in the ionosphere to circle Earth|They are bent back to Earth|They pass through the ionosphere
G3B07|What does LUF stand for?|D|||The Lowest Usable Frequency during a 24-hour period|The Longest Universal Function during a 24-hour period|The Longest Universal Function for communications between two points|The Lowest Usable Frequency for communications between two points
G3B08|What does MUF stand for?|C|||The Maximum Usable Frequency during a 24-hour period|The Minimum Usable Frequency for communications between two points|The Maximum Usable Frequency for communications between two points|The Minimum Usable Frequency during a 24-hour period
G3B09|What is the approximate maximum distance along the Earth’s surface that is normally covered in one hop using the F2 region?|C|||180 miles|1,200 miles|2,500 miles|12,000 miles
G3B10|What is the approximate maximum distance along the Earth’s surface that is normally covered in one hop using the E region?|B|||2,500 miles|1,200 miles|12,000 miles|180 miles
G3B11|What happens to HF propagation when the LUF exceeds the MUF?|C|||Propagation over the path on all HF frequencies is enhanced|Double hop propagation along the path is more common|No HF radio frequency will support ordinary skywave communications over the path|HF communications over the path are enhanced
G3C01|Which ionospheric layer is closest to the surface of Earth?|B|||The E layer|The D layer|The F1 layer|The F2 layer
G3C02|Where on Earth do ionospheric layers reach their maximum height?|D|||Where the sun has just set|Where the sun is on the opposite side of Earth|Where the sun is rising|Where the sun is overhead
G3C03|Why is the F2 region mainly responsible for the longest distance radio wave propagation?|C|||Because it is the densest ionospheric layer|Because of meteor trails at that level|Because it is the highest ionospheric region|Because of the Doppler effect
G3C04|What does the term “critical angle” mean, as used in radio wave propagation?|C|||The long path azimuth of a distant station|The short path azimuth of a distant station|The highest takeoff angle that will return a radio wave to Earth under specific ionospheric conditions|The lowest takeoff angle that will return a radio wave to Earth under specific ionospheric conditions
G3C05|Why is long-distance communication on the 40-meter, 60-meter, 80-meter, and 160-meter bands more difficult during the day?|C|||The F layer absorbs signals at these frequencies during daylight hours|The E layer is unstable during daylight hours|The D layer absorbs signals at these frequencies during daylight hours|The F layer is unstable during daylight hours
G3C06|What is a characteristic of HF scatter?|A|||Signals have a fluttering sound|There are very large, sudden swings in signal strength|Scatter propagation occurs only at night|Phone signals have high intelligibility
G3C07|What makes HF scatter signals often sound distorted?|C|||The ionospheric layer involved is unstable|The E-region is not present|Energy is scattered into the skip zone through several different radio wave paths|Ground waves are absorbing much of the signal
G3C08|Why are HF scatter signals in the skip zone usually weak?|B|||Signals are scattered from the magnetosphere, which is not a good reflector|Only a small part of the signal energy is scattered into the skip zone|Propagation is through ducts in the F region, which absorb most of the energy|Propagation is through ground waves, which absorb most of the signal energy
G3C09|What type of propagation allows signals to be heard in the transmitting station’s skip zone?|C|||Short-path|Faraday rotation|Scatter|Chordal hop
G3C10|What is Near Vertical Incidence Skywave (NVIS) propagation?|B|||Long path HF propagation at sunrise and sunset|Short distance MF or HF propagation using high elevation angles|Double hop propagation near the LUF|Propagation near the MUF
G3C11|Which ionospheric layer is the most absorbent of long skip signals during daylight hours on frequencies below 10 MHz?|D|||The F2 layer|The F1 layer|The E layer|The D layer
G4A01|What is the purpose of the “notch filter” found on many HF transceivers?|D|||To restrict the transmitter voice bandwidth|To enhance the reception of a specific frequency on a crowded band|To eliminate receiver interference from impulse noise sources|To reduce interference from carriers in the receiver passband
G4A02|What is one advantage of selecting the opposite, or “reverse,” sideband when receiving CW signals on a typical HF transceiver?|C|||More stations can be accommodated within a given signal passband|Interference from impulse noise will be eliminated|It may be possible to reduce or eliminate interference from other signals|Accidental out-of-band operation can be prevented
G4A03|What is normally meant by operating a transceiver in “split” mode?|A|||The transceiver is set to different transmit and receive frequencies|The transceiver is operating from an external power source|The transmitter is emitting an SSB signal, as opposed to DSB operation|The radio is operating at half power
G4A04|What reading on the plate current meter of a vacuum tube RF power amplifier indicates correct adjustment of the plate tuning control?|B|||A pronounced peak|A pronounced dip|No change will be observed|A slow, rhythmic oscillation
G4A05|What is a reason to use Automatic Level Control (ALC) with an RF power amplifier?|B|||To reduce harmonic radiation|To reduce distortion due to excessive drive|To increase overall efficiency|To balance the transmitter audio frequency response
G4A06|What type of device is often used to match transmitter output impedance to an impedance not equal to 50 ohms?|A|||Antenna coupler or antenna tuner|SWR bridge|Q multiplier|Balanced modulator
G4A07|What condition can lead to permanent damage to a solid-state RF power amplifier?|A|||Excessive drive power|Insufficient drive power|Low input SWR|Shorting the input signal to ground
G4A08|What is the correct adjustment for the load or coupling control of a vacuum tube RF power amplifier?|A|||Maximum power output without exceeding maximum allowable plate current|Minimum SWR on the antenna|Minimum plate current without exceeding maximum allowable grid current|Highest plate voltage while minimizing grid current
G4A09|Why is a time delay sometimes included in a transmitter keying circuit?|A|||To allow time for transmit-receive changeover operations to complete properly before RF output is allowed|To allow the transmitter power regulators to charge properly|To allow time for a warning signal to be sent to other stations|To prevent stations from interfering with one another
G4A10|What is the purpose of an electronic keyer?|D|||VOX operation|Automatic transmit/receive switching|Computer interface for PSK and RTTY operation|Automatic generation of strings of dots and dashes for CW operation
G4A11|Which of the following is a use for the IF shift control on a receiver?|C|||To tune in stations that are slightly off frequency without changing your transmit frequency|To permit listening on a different frequency from that on which you are transmitting|To avoid interference from stations very close to the receive frequency|To change frequency rapidly
G4A12|Which of the following is a common use for the dual-VFO feature on a transceiver?|A|||To permit monitoring of two different frequencies|To allow transmitting on two frequencies at once|To facilitate computer interface|To permit full duplex operation — that is, transmitting and receiving at the same time
G4A13|What is one reason to use the attenuator function that is present on many HF transceivers?|A|||To reduce signal overload due to strong incoming signals|To slow down received CW signals for better copy|To reduce the transmitter power when driving a linear amplifier|To reduce power consumption when operating from batteries
G4A14|What is likely to happen if a transceiver’s ALC system is not set properly when transmitting AFSK signals with the radio using single sideband mode?|B|||ALC will invert the modulation of the AFSK mode|Improper action of ALC distorts the signal and can cause spurious emissions|When using digital modes, too much ALC activity can cause the transmitter to overheat|All these choices are correct
G4A15|Which of the following can be a symptom of transmitted RF being picked up by an audio cable carrying AFSK data signals between a computer and a transceiver?|D|||Frequent connection timeouts|The VOX circuit does not un-key the transmitter|The transmitter signal is distorted|All these choices are correct
G4A16|How does a noise blanker work?|B|||By clipping noise peaks|By reducing receiver gain during a noise pulse|By temporarily increasing received bandwidth|By redirecting noise pulses into a filter capacitor
G4A17|What happens as the noise reduction control level in a receiver is increased?|B|||CW signals may become severely attenuated|Received signals may become distorted|Received frequency may shift several kHz|Received frequency may become unstable
G4B01|What item of test equipment contains horizontal and vertical channel amplifiers?|C|||An ammeter|An ohmmeter|An oscilloscope|A signal generator
G4B02|Which of the following is an advantage of an oscilloscope versus a digital voltmeter?|C|||Input impedance is much lower|An oscilloscope uses less power|Complex waveforms can be measured|Complex impedances can be easily measured
G4B03|Which of the following is the best instrument to use when checking the keying waveform of a CW transmitter?|A|||An oscilloscope|A wavemeter|A sidetone monitor|A field strength meter
G4B04|What signal source is connected to the vertical input of an oscilloscope when checking the RF envelope pattern of a transmitted signal?|C|||The local oscillator of the transmitter|An external RF oscillator|The attenuated RF output of the transmitter|The transmitter balanced mixer output
G4B05|Why is high input impedance desirable for a voltmeter?|B|||It improves the frequency response|It decreases the loading on circuits being measured|It decreases battery consumption in the meter|It improves the resolution of the readings
G4B06|What is an advantage of a digital voltmeter as compared to an analog voltmeter?|C|||Better for measuring computer circuits|Better for RF measurements|Better precision for most uses|Faster response
G4B07|What signals are used to conduct a two-tone test?|C|||Two swept frequency tones|Two audio signals of the same frequency shifted 90 degrees|Two non-harmonically related audio signals|Two audio frequency range square wave signals of equal amplitude
G4B08|Which of the following instruments may be used to monitor relative RF output when making antenna and transmitter adjustments?|A|||A field strength meter|An antenna noise bridge|A Q meter|A multimeter
G4B09|Which of the following can be determined with a field strength meter?|C|||The presence and amount of amplitude distortion of a transmitter|The radiation resistance of an antenna|The radiation pattern of an antenna|The presence and amount of phase distortion of a transmitter
G4B10|Which of the following can be determined with a directional wattmeter?|D|||Radio wave propagation|RF interference|Antenna front-to-back ratio|Standing wave ratio
G4B11|Which of the following must be connected to an antenna analyzer when it is being used for SWR measurements?|A|||Antenna and feed line|Transmitter|Receiver|All these choices are correct
G4B12|What problem can occur when making measurements on an antenna system with an antenna analyzer?|C|||Permanent damage to the analyzer may occur if it is operated into a high SWR|The analyzer can be damaged if measurements outside the ham bands are attempted|Strong signals from nearby transmitters can affect the accuracy of measurements|Connecting the analyzer to an antenna can cause it to absorb harmonics
G4B13|What is a use for an antenna analyzer other than measuring the SWR of an antenna system?|B|||Measuring the front-to-back ratio of an antenna|Determining the impedance of coaxial cable|Determining the gain of a directional antenna|Measuring the turns ratio of a power transformer
G4B14|What is an instance in which the use of an instrument with analog readout may be preferred over an instrument with digital readout?|B|||When testing logic circuits|When adjusting tuned circuits|When high precision is desired|When measuring the frequency of an oscillator
G4B15|What type of transmitter performance does a two-tone test analyze?|D|||Percentage of frequency modulation|Percentage of suppression of carrier and undesired sideband for SSB|Percentage of carrier phase shift|Linearity
G4C01|Which of the following might be useful in reducing RF interference to audio frequency devices?|C|||Bypass inductor|Forward-biased diode|Bypass capacitor|Reverse-biased diode
G4C02|Which of the following could be a cause of interference covering a wide range of frequencies?|A|||Arcing at a poor electrical connection|Lack of rectification of the transmitter’s signal in power conductors|Using a balun to feed an unbalanced antenna|Not using a balun or line isolator to feed balanced antennas
G4C03|What sound is heard from an audio device or telephone if there is interference from a nearby single sideband phone transmitter?|A|||Distorted speech|Clearly audible speech|On-and-off humming or clicking|A steady hum whenever the transmitter is on the air
G4C04|What is the effect on an audio device when there is interference from a nearby CW transmitter?|C|||A chirpy CW signal|A CW signal at a nearly pure audio frequency|On-and-off humming or clicking|Severely distorted audio
G4C05|What might be the problem if you receive an RF burn when touching your equipment while transmitting on an HF band, assuming the equipment is connected to a ground rod?|D|||Insulated wire has been used for the ground wire|Flat braid rather than round wire has been used for the ground wire|The ground rod is resonant|The ground wire has high impedance on that frequency
G4C06|What effect can be caused by a resonant ground connection?|C|||A ground loop|Corrosion of the ground rod|High RF voltages on the enclosures of station equipment|Overheating of ground straps
G4C07|Why should soldered joints not be used with the wires that connect the base of a tower to a system of ground rods?|D|||Solder flux will prevent a low conductivity connection|The resistance of solder is too high|Solder has too high a dielectric constant to provide adequate lightning protection|A soldered joint will likely be destroyed by the heat of a lightning strike
G4C08|Which of the following would reduce RF interference caused by common-mode current on an audio cable?|C|||Adding shunt inductors to the conductors|Adding an additional insulating jacket to the cable|Placing a ferrite choke around the cable|Adding series capacitors to the conductors
G4C09|How can a ground loop be avoided?|C|||Connect all ground conductors in series|Connect the AC neutral conductor to the ground wire|Connect all ground conductors to a single point|Avoid using lock washers and star washers when making ground connections
G4C10|What could be a symptom of a ground loop somewhere in your station?|D|||An item of station equipment starts to draw excessive amounts of current|You receive reports of harmonic interference from your station|The SWR reading for one or more antennas is suddenly very high|You receive reports of “hum” on your station’s transmitted signal
G4C11|What technique helps to minimize RF “hot spots” in an amateur station?|B|||Using surge suppressor power outlets|Bonding all equipment enclosures together|Low-pass filters on all feed lines|Building all equipment in a metal enclosure
G4C12|Which of the following is an advantage of a receiver DSP IF filter as compared to an analog filter?|A|||A wide range of filter bandwidths and shapes can be created|Fewer digital components are required|Mixing products are greatly reduced|The DSP filter is much more effective at VHF frequencies
G4C13|Why must the metal enclosure of every item of station equipment be grounded?|C|||It prevents a blown fuse in the event of an internal short circuit|It ensures that the neutral wire is grounded|It ensures that hazardous voltages cannot appear on the chassis|It prevents signal overload
G4D01|What is the purpose of a speech processor as used in a modern transceiver?|C|||Increase transmitter bass response for more natural-sounding SSB signals|Prevent distortion of voice signals|Increase the intelligibility of transmitted phone signals during poor conditions|Decrease high-frequency voice output to prevent out-of-band operation
G4D02|Which of the following describes how a speech processor affects a transmitted single sideband phone signal?|D|||It reduces harmonic distortion|It increases peak power|It reduces intermodulation distortion|It increases average power
G4D03|Which of the following can be the result of an incorrectly adjusted speech processor?|D|||Splatter|Distorted speech|Excessive background pickup|All these choices are correct
G4D04|What does an S meter measure?|A|||Received signal strength|Impedance|Transmitter power output|Conductance
G4D05|How does a signal that reads 20 dB over S9 compare to one that reads S9 on a receiver, assuming a properly calibrated S meter?|C|||It is 20 times less powerful|It is 10 times less powerful|It is 100 times more powerful|It is 20 times more powerful
G4D06|Where is an S meter found?|A|||In a receiver|In a conductance bridge|In an SWR bridge|In a transmitter
G4D07|How much must the power output of a transmitter be raised to change the S meter reading on a distant receiver from S8 to S9?|C|||Approximately 2 times|Approximately 8 times|Approximately 4 times|Approximately 1.5 times
G4D08|What frequency range is occupied by a 3 kHz LSB signal when the displayed carrier frequency is set to 7.178 MHz?|A|||7.175 to 7.178 MHz|7.178 to 7.181 MHz|7.1765 to 7.1795 MHz|7.178 to 7.184 MHz
G4D09|What frequency range is occupied by a 3 kHz USB signal with the displayed carrier frequency set to 14.347 MHz?|B|||14.3455 to 14.3485 MHz|14.347 to 14.350 MHz|14.344 to 14.347 MHz|14.347 to 14.647 MHz
G4D10|How close to the lower edge of the phone segment should your displayed carrier frequency be when using 3 kHz wide LSB?|B|||At least 1 kHz below the edge of the segment|At least 3 kHz above the edge of the segment|At least 1 kHz above the edge of the segment|At least 3 kHz below the edge of the segment
G4D11|How close to the upper edge of the phone segment should your displayed carrier frequency be when using 3 kHz wide USB?|C|||At least 3 kHz above the edge of the band|At least 1 kHz below the edge of the segment|At least 3 kHz below the edge of the band|At least 1 kHz above the edge of the segment
G4E01|What is the purpose of a capacitance hat on a mobile antenna?|D|||To allow automatic band changing|To allow remote tuning|To increase the power handling capacity of a whip antenna|To electrically lengthen a physically short antenna
G4E02|What is the purpose of a corona ball on an HF mobile antenna?|D|||To reduce the chance of damage if the antenna should strike an object|To narrow the operating bandwidth of the antenna|To increase the “Q” of the antenna|To reduce RF voltage discharge from the tip of the antenna while transmitting
G4E03|Which of the following direct, fused power connections would be the best for a 100 watt HF mobile installation?|D|||To the alternator or generator using heavy-gauge wire|To the battery using resistor wire|To the alternator or generator using resistor wire|To the battery using heavy-gauge wire
G4E04|Why is it best NOT to draw the DC power for a 100 watt HF transceiver from a vehicle’s auxiliary power socket?|B|||The DC polarity of the socket is reversed from the polarity of modern HF transceivers|The socket’s wiring may be inadequate for the current drawn by the transceiver|Drawing more than 50 watts from this socket could cause the engine to overheat|The socket is not wired with an RF-shielded power cable
G4E05|Which of the following most limits an HF mobile installation?|B|||FCC rules limiting mobile output power on the 75-meter band|Efficiency of the electrically short antenna|The wire gauge of the DC power line to the transceiver|“Picket fencing”
G4E06|What is one disadvantage of using a shortened mobile antenna as opposed to a full-size antenna?|A|||Operating bandwidth may be very limited|Harmonic radiation may increase|Short antennas are more likely to cause distortion of transmitted signals|Short antennas can only receive circularly polarized signals
G4E07|Which of the following may cause receive interference in a radio installed in a vehicle?|D|||The vehicle control computer|The fuel delivery system|The battery charging system|All these choices are correct
G4E08|What is the name of the process by which sunlight is changed directly into electricity?|B|||Photon emission|Photovoltaic conversion|Photon decomposition|Photosynthesis
G4E09|What is the approximate open-circuit voltage from a fully illuminated silicon photovoltaic cell?|D|||0.2 VDC|1.38 VDC|0.02 VDC|0.5 VDC
G4E10|What is the reason that a series diode is connected between a solar panel and a storage battery that is being charged by the panel?|B|||The diode limits the current flowing from the panel to a safe value|The diode prevents self-discharge of the battery through the panel during times of low or no illumination|The diode greatly increases the efficiency during times of high illumination|The diode serves to regulate the charging voltage to prevent overcharge
G4E11|Which of the following is a disadvantage of using wind as the primary source of power for an emergency station?|C|||The conversion efficiency from mechanical energy to electrical energy is less than 2 percent|The voltage and current ratings of such systems are not compatible with amateur equipment|A large energy storage system is needed to supply power when the wind is not blowing|All these choices are correct
G5A01|What is impedance?|D|||The inverse of resistance|The force of repulsion between two similar electric fields|The electric charge stored by a capacitor|The opposition to the flow of current in an AC circuit
G5A02|What is reactance?|D|||A large spark produced at switch contacts when an inductor is de-energized|A property of ideal resistors in AC circuits|Opposition to the flow of direct current caused by resistance|Opposition to the flow of alternating current caused by capacitance or inductance
G5A03|Which of the following causes opposition to the flow of alternating current in an inductor?|C|||Conductance|Reluctance|Reactance|Admittance
G5A04|Which of the following causes opposition to the flow of alternating current in a capacitor?|B|||Admittance|Reactance|Reluctance|Conductance
G5A05|How does an inductor react to AC?|C|||As the frequency of the applied AC increases, the reactance decreases|As the amplitude of the applied AC increases, the reactance increases|As the frequency of the applied AC increases, the reactance increases|As the amplitude of the applied AC increases, the reactance decreases
G5A06|How does a capacitor react to AC?|C|||As the frequency of the applied AC increases, the reactance increases|As the amplitude of the applied AC increases, the reactance increases|As the frequency of the applied AC increases, the reactance decreases|As the amplitude of the applied AC increases, the reactance decreases
G5A07|What happens when the impedance of an electrical load is equal to the output impedance of a power source, assuming both impedances are resistive?|D|||No current can flow through the circuit|The source delivers minimum power to the load|The electrical load is shorted|The source can deliver maximum power to the load
G5A08|What is one reason to use an impedance matching transformer?|C|||To minimize transmitter power output|To reduce power supply ripple|To maximize the transfer of power|To minimize radiation resistance
G5A09|What unit is used to measure reactance?|B|||Farad|Ohm|Ampere|Siemens
G5A10|Which of the following devices can be used for impedance matching at radio frequencies?|D|||A transformer|A Pi-network|A length of transmission line|All these choices are correct
G5A11|Which of the following describes one method of impedance matching between two AC circuits?|B|||Increase the power output of the first circuit|Insert an LC network between the two circuits|Insert a circulator between the two circuits|Reduce the power output of the first circuit
G5B01|What dB change represents a factor of two increase or decrease in power?|A|||Approximately 3 dB|Approximately 12 dB|Approximately 2 dB|Approximately 6 dB
G5B02|How does the total current relate to the individual currents in each branch of a purely resistive parallel circuit?|C|||It equals the average of each branch current|It decreases as more parallel branches are added to the circuit|It equals the sum of the currents through each branch|It is the sum of the reciprocal of each individual voltage drop
G5B03|How many watts of electrical power are used if 400 VDC is supplied to an 800 ohm load?|A|||200 watts|400 watts|0.5 watts|3200 watts
G5B04|How many watts of electrical power are used by a 12 VDC light bulb that draws 0.2 amperes?|D|||24 watts|60 watts|6 watts|2.4 watts
G5B05|How many watts are dissipated when a current of 7.0 milliamperes flows through a 1250 ohm resistance?|C|||Approximately 11 milliwatts|Approximately 61 watts|Approximately 61 milliwatts|Approximately 11 watts
G5B06|What is the output PEP from a transmitter if an oscilloscope measures 200 volts peak-to-peak across a 50 ohm dummy load connected to the transmitter output?|B|||1.4 watts|100 watts|353.5 watts|400 watts
G5B07|What value of an AC signal produces the same power dissipation in a resistor as a DC voltage of the same value?|C|||The peak-to-peak value|The peak value|The RMS value|The reciprocal of the RMS value
G5B08|What is the peak-to-peak voltage of a sine wave with an RMS voltage of 120.0 volts?|D|||169.7 volts|84.8 volts|240.0 volts|339.4 volts
G5B09|What is the RMS voltage of a sine wave with a value of 17 volts peak?|C|||8.5 volts|34 volts|12 volts|24 volts
G5B10|What percentage of power loss would result from a transmission line loss of 1 dB?|D|||12.2 percent|25.9 percent|10.9 percent|20.6 percent
G5B11|What is the ratio of peak envelope power to average power for an unmodulated carrier?|D|||0.707|2.00|1.414|1.00
G5B12|What would be the RMS voltage across a 50 ohm dummy load dissipating 1200 watts?|A|||245 volts|692 volts|346 volts|173 volts
G5B13|What is the output PEP of an unmodulated carrier if an average reading wattmeter connected to the transmitter output indicates 1060 watts?|D|||2120 watts|1500 watts|530 watts|1060 watts
G5B14|What is the output PEP from a transmitter if an oscilloscope measures 500 volts peak-to-peak across a 50 ohm resistive load connected to the transmitter output?|A|||625 watts|2500 watts|5000 watts|8.75 watts
G5C01|What causes a voltage to appear across the secondary winding of a transformer when an AC voltage source is connected across its primary winding?|D|||Displacement current coupling|Capacitive coupling|Mutual capacitance|Mutual inductance
G5C02|What happens if a signal is applied to the secondary winding of a 4:1 voltage step-down transformer instead of the primary winding?|C|||The output voltage is divided by 4|Additional resistance must be added in series with the primary to prevent overload|The output voltage is multiplied by 4|Additional resistance must be added in parallel with the secondary to prevent overload
G5C03|Which of the following components increases the total resistance of a resistor?|B|||A parallel resistor|A series resistor|A series capacitor|A parallel capacitor
G5C04|What is the total resistance of three 100 ohm resistors in parallel?|B|||300 ohms|33.3 ohms|0.33 ohms|0.30 ohms
G5C05|If three equal value resistors in series produce 450 ohms, what is the value of each resistor?|A|||150 ohms|1500 ohms|175 ohms|90 ohms
G5C06|What is the RMS voltage across a 500-turn secondary winding in a transformer if the 2250-turn primary is connected to 120 VAC?|B|||2370 volts|26.7 volts|5.9 volts|540 volts
G5C07|What is the turns ratio of a transformer used to match an audio amplifier having 600 ohm output impedance to a speaker having 4 ohm impedance?|C|||24.4 to 1|150 to 1|12.2 to 1|300 to 1
G5C08|What is the equivalent capacitance of two 5.0 nanofarad capacitors and one 750 picofarad capacitor connected in parallel?|A|||10.750 nanofarads|576.9 nanofarads|1733 picofarads|3583 picofarads
G5C09|What is the capacitance of three 100 microfarad capacitors connected in series?|C|||0.30 microfarads|300 microfarads|33.3 microfarads|0.33 microfarads
G5C10|What is the inductance of three 10 millihenry inductors connected in parallel?|B|||0.30 henries|3.3 millihenries|3.3 henries|30 millihenries
G5C11|What is the inductance of a 20 millihenry inductor connected in series with a 50 millihenry inductor?|B|||1000 millihenries|70 millihenries|14.3 millihenries|0.07 millihenries
G5C12|What is the capacitance of a 20 microfarad capacitor connected in series with a 50 microfarad capacitor?|A|||14.3 microfarads|1000 microfarads|70 microfarads|0.07 microfarads
G5C13|Which of the following components should be added to a capacitor to increase the capacitance?|B|||A capacitor in series|A capacitor in parallel|An inductor in series|A resistor in series
G5C14|Which of the following components should be added to an inductor to increase the inductance?|C|||A capacitor in series|An inductor in parallel|An inductor in series|A resistor in parallel
G5C15|What is the total resistance of a 10 ohm, a 20 ohm, and a 50 ohm resistor connected in parallel?|D|||0.17 ohms|10000 ohms|80 ohms|5.9 ohms
G5C16|Why is the conductor of the primary winding of many voltage step-up transformers larger in diameter than the conductor of the secondary winding?|C|||To ensure that the volume of the primary winding is equal to the volume of the secondary winding|To prevent parasitic oscillations due to resistive losses in the primary|To accommodate the higher current of the primary|To improve the coupling between the primary and secondary
G5C17|What is the value in nanofarads (nF) of a 22,000 picofarad (pF) capacitor?|A|||22|0.22|2.2|220
G5C18|What is the value in microfarads of a 4700 nanofarad (nF) capacitor?|C|||47|47,000|4.7|0.47
G6A01|What is the minimum allowable discharge voltage for maximum life of a standard 12 volt lead-acid battery?|A|||10.5 volts|6 volts|12 volts|8.5 volts
G6A02|What is an advantage of the low internal resistance of nickel-cadmium batteries?|D|||High voltage|Long life|Rapid recharge|High discharge current
G6A03|What is the approximate junction threshold voltage of a germanium diode?|D|||1.0 volts|0.7 volts|0.1 volt|0.3 volts
G6A04|Which of the following is an advantage of an electrolytic capacitor?|C|||Inexpensive RF capacitor|Tight tolerance|High capacitance for a given volume|Much less leakage than any other type
G6A05|What is the approximate junction threshold voltage of a conventional silicon diode?|D|||0.3 volts|0.1 volt|1.0 volts|0.7 volts
G6A06|Which of the following is a reason not to use wire-wound resistors in an RF circuit?|C|||The resistor could overheat|The resistor’s tolerance value would not be adequate for such a circuit|The resistor’s inductance could make circuit performance unpredictable|The resistor’s internal capacitance would detune the circuit
G6A07|What are the stable operating points for a bipolar transistor used as a switch in a logic circuit?|A|||Its saturation and cutoff regions|Its active region (between the cutoff and saturation regions)|Its peak and valley current points|Its enhancement and depletion modes
G6A08|What is an advantage of using a ferrite core toroidal inductor?|D|||Large values of inductance may be obtained|Most of the magnetic field is contained in the core|The magnetic properties of the core may be optimized for a specific range of frequencies|All these choices are correct
G6A09|Which of the following describes the construction of a MOSFET?|B|||The gate is formed by a back-biased junction|The gate is separated from the channel with a thin insulating layer|The source is separated from the drain by a thin insulating layer|The source is formed by depositing metal on silicon
G6A10|Which element of a triode vacuum tube is used to regulate the flow of electrons between cathode and plate?|C|||Heater|Screen grid|Control grid|Trigger electrode
G6A11|What happens when an inductor is operated above its self-resonant frequency?|B|||Harmonics are generated|It becomes capacitive|Its reactance increases|Catastrophic failure is likely
G6A12|What is the primary purpose of a screen grid in a vacuum tube?|C|||To increase efficiency|To decrease plate resistance|To reduce grid-to-plate capacitance|To increase the control grid resistance
G6A13|Why is the polarity of applied voltages important for polarized capacitors?|D|||The capacitor could overheat and explode|Reverse voltages can destroy the dielectric layer of an electrolytic capacitor|Incorrect polarity can cause the capacitor to short-circuit|All these choices are correct
G6A14|Which of the following is an advantage of ceramic capacitors as compared to other types of capacitors?|B|||High capacitance for given volume|Comparatively low cost|High stability|Tight tolerance
G6B01|What determines the performance of a ferrite core at different frequencies?|B|||Its conductivity|The composition, or “mix,” of materials used|Its thickness|The ratio of outer diameter to inner diameter
G6B02|What is meant by the term MMIC?|C|||Mode Modulated Integrated Circuit|Multi-Megabyte Integrated Circuit|Monolithic Microwave Integrated Circuit|Military Manufactured Integrated Circuit
G6B03|Which of the following is an advantage of CMOS integrated circuits compared to TTL integrated circuits?|A|||Low power consumption|High power handling capability|Better suited for power supply regulation|Better suited for RF amplification
G6B04|What is meant by the term ROM?|C|||Resistor Operated Memory|Random Operational Memory|Read Only Memory|Resistant to Overload Memory
G6B05|What is meant when memory is characterized as non-volatile?|A|||The stored information is maintained even if power is removed|It is resistant to radiation damage|The stored information cannot be changed once written|It is resistant to high temperatures
G6B06|What kind of device is an integrated circuit operational amplifier?|C|||Digital|Programmable Logic|Analog|MMIC
G6B07|Which of the following describes a type N connector?|B|||An audio connector used in surround-sound installations|A moisture-resistant RF connector useful to 10 GHz|A threaded connector used for hydraulic systems|A small bayonet connector used for data circuits
G6B08|How is an LED biased when emitting light?|D|||Beyond cutoff|At the Zener voltage|Reverse biased|Forward biased
G6B09|Which of the following is a characteristic of a liquid crystal display?|C|||It offers a wide dynamic range|It consumes relatively high power|It utilizes ambient or back lighting|It has relatively short lifetime
G6B10|How does a ferrite bead or core reduce common-mode RF current on the shield of a coaxial cable?|D|||By creating an out-of-phase current to cancel the common-mode current|It converts common-mode current to differential mode|Ferrites expel magnetic fields|By creating an impedance in the current’s path
G6B11|What is a type SMA connector?|B|||A large bayonet connector usable at power levels more than 1 KW|A small threaded connector suitable for signals up to several GHz|A type of push-on connector intended for high-voltage applications|A connector designed for serial multiple access signals
G6B12|Which of these connector types is commonly used for audio signals in Amateur Radio stations?|A|||RCA Phono|Type N|PL-259|BNC
G6B13|Which of these connector types is commonly used for RF connections at frequencies up to 150 MHz?|A|||PL-259|RJ-11|Octal|DB-25
G7A01|What useful feature does a power supply bleeder resistor provide?|C|||It acts as a fuse for excess voltage|It eliminates ground loop current|It ensures that the filter capacitors are discharged when power is removed|It removes shock hazards from the induction coils
G7A02|Which of the following components are used in a power supply filter network?|D|||Diodes|Quartz crystals|Transformers and transducers|Capacitors and inductors
G7A03|Which type of rectifier circuit uses two diodes and a center-tapped transformer?|B|||Full-wave bridge|Full-wave|Half-wave|Synchronous
