LK0410|业余无线电通信中常用的天线种类的缩写VER代表：|C||[A]垂直接地天线|[B]偶极天线|[C]垂直天线|[D]定向天线
LK0378|“报告”的业余无线电通信常用缩语是：|C||[A]PRT|[B]MSG|[C]RPRT|[D]RMKS
LK0382|业余无线电通信常用缩语“SK”（通常在CW中连在一起拍发）的意思是：|D||[A]开关|[B]谢谢|[C]下次再见|[D]结束通信
LK0383|“对不起”的业余无线电通信常用缩语是：|A||[A]SRI，SRY|[B]TNX|[C]AS|[D]SK
LK0384|“电台”的业余无线电通信常用缩语是：|C||[A]ANT|[B]SRY|[C]STN|[D]QTH
LK0385|业余无线电通信常用缩语“SURE”的意思是：|B||[A]短波收听者|[B]确实|[C]对不起|[D]电台
LK0386|业余无线电常用缩语“SWL”的意思是：|D||[A]对不起|[B]确认|[C]高兴|[D]短波收听者
LK0387|“温度”的业余无线电通信常用缩语是：|A||[A]TEMP|[B]TUNE|[C]WX|[D]TMPO
LK0388|“谢谢”的业余无线电通信常用缩语是：|B||[A]TRY|[B]TNX，TKS|[C]SRI，SRY|[D]73
LK0389|业余无线电通信常用缩语“TU”的意思是：|D||[A]电子管|[B]发信机|[C]天调、天线调谐器|[D]谢谢你
LK0390|“世界协调时”的业余无线电通信常用缩语是：|D||[A]UCT|[B]CUT|[C]TUC|[D]UTC
LK0391|业余无线电通信常用缩语“VIA”的意思是：|D||[A]声控|[B]邮寄|[C]美国之音|[D]经、由
LK0392|“很”、“非常”的业余无线电通信常用缩语是：|C||[A]MNI|[B]VIA|[C]VY|[D]ALL
LK0393|业余无线电通信常用缩语“WK”的意思是：|A||[A]星期、工作|[B]瓦特|[C]插入|[D]圣诞节
LK0394|业余无线电通信常用缩语“WKD”的意思是：|C||[A]圣诞节|[B]天气|[C]联络过、工作过|[D]星期
LK0395|业余无线电通信常用缩语“WTS”的意思是：|D||[A]星期|[B]天气|[C]工作、联络|[D]瓦特
LK0397|业余无线电通信常用缩语“XMAS”的意思是：|A||[A]圣诞节|[B]发信机|[C]晶体|[D]收发信机
LK0398|业余无线电通信常用缩语“XYL”的意思是：|B||[A]晶体|[B]妻子、已婚女子|[C]姑娘|[D]发信机
LK0399|业余无线电通信常用缩语“YL”的意思是：|B||[A]呼叫|[B]小姐、女士|[C]你的|[D]好运气
LK0400|业余无线电通信常用缩语“TU”的意思是：|C||[A]再见|[B]结束联络|[C]谢谢你|[D]美好的祝愿
LK0401|“你的”或者“你是”的业余无线电通信常用缩语是：|B||[A]TU|[B]UR|[C]US|[D]FB
LK0403|业余无线电通信常用缩语“88”的意思是：|A||[A]向对方异性操作员的致意、美好的祝愿|[B]祝对方发达、发财|[C]再见|[D]谢谢你
LK0406|业余无线电通信中常用的天线种类的缩写LW代表：|A||[A]长线天线|[B]定向天线|[C]偶极天线|[D]垂直天线
LK0411|业余无线电技术常提到的天线种类的缩写LP代表：|B||[A]垂直天线|[B]对数周期天线|[C]定向天线|[D]垂直接地天线
LK0229|业余电台通信中常用到缩写“SASE”，其意义是：|B||[A]国际邮资券|[B]写好收信人地址的信封|[C]请尽快寄出QSL卡片|[D]请勿通过卡片管理局交换QSL卡
LK0785|业余无线电通信方式缩写CW的英文原词意义是：|A||[A]等幅电报|[B]莫尔斯编码|[C]移频键控|[D]幅度键控
LK0193|已知北京时间，相应的UTC时间应为：|B||[A]北京时间的小时数加8，如小时数大于24，则小时数减24，日期改为前一天。|[B]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为前一天。|[C]北京时间的小时数加8，如小时数大于24，则小时数减24，日期改为后一天。|[D]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为后一天。
LK0194|已知UTC时间，相应的北京时间应为：|D||[A]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为前一天。|[B]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为后一天。|[C]北京时间的小时数加8，如小时数大于24，则小时数减24，日期改为前一天。|[D]UTC时间的小时数加8，如小时数大于24，则小时数减24，日期改为后一天。
LK0202|我国所属的“CQ分区”有：|B||[A]23、24|[B]23、24、27|[C]42、43、44、50|[D]42、43、44
LK0204|“ITU分区”是IARU的活动计算通信成绩的基础。我国所属的“ITU分区”有：|C||[A]23、24|[B]33、42、43、44|[C]33、42、43、44、50|[D]23、24、27
LK0862|业余无线电通信梅登海德网格定位系统（Maidenhead Grid Square Locator）是一种：|C||[A]卫星定位系统|[B]根据国际政治行政区划对地球表面进行网格划分和命名，用以标示地理位置的系统|[C]根据经纬度坐标对地球表面进行网格划分和命名，用以标示地理位置的系统|[D]根据国际呼号系列对地球表面进行网格划分和命名，用以标示地理位置的系统
LK0863|业余无线电通信常用的梅登海德网格定位系统网格名称的格式为：|A||[A]2个字母和2位数字、2个字母和2位数字再加2个字母|[B]4个字母或者6个字母|[C]呼号前缀字母加2位数字和2个字母|[D]4位数字或者6位数字
LK0864|业余无线电通信常用的梅登海德网格定位系统网格名称的长度是4字符或6字符，两者定位精度不同，差别为：|A||[A]两者网格大小不同，4字符网格为经度2度和纬度1度，6字符网格为经度5分和纬度2.5分|[B]4字符网格名称用于HF频段通信，6字符网格名称用于VHF/UHF通信|[C]4字符网格精确到国家分区，6字符网格精确到国家的城市或县乡|[D]4字符网格根据国际呼号系列区分，6字符网格在4字符基础上加以经纬度细分
LK1208|业余无线电通信所说的“网格定位”是什么意思？|C||[A]一个由一串字母和数字确定的方位角和仰角|[B]用于无线电测向运动的设备|[C]一个由一串字母和数字确定的地理位置|[D]用来调谐末级功放的设备
LK1073|以下呼号前缀中，所属CQ分区与埃及相同的是：|C||[A]	5W|[B]	5X|[C]5A|[D]	5T
LK1076|对于中国HAM来说，属于既稀有又困难的是：|B||[A]KP1A|[B]KP5A|[C]P5/4L4FN|[D]VK0HR
LK1089|3V、4X、5A、6Y字头所代表的国家是：|D||[A]Libya、Israel、Jamaica、Guinea|[B]Guinea、Israel、Fiji Islands、Senegal|[C]Jamaica、Israel、Libya、Senegal|[D]Tunis、Israel、Libya、Jamaica
LK0198|为划分无线电频率，国际电信联盟《无线电规则》进行了如下的区域划分：|C||[A]将世界划分为89个区域，中国位于第33、42、43、44、45、50区|[B]将世界划分为40个区域，中国位于第24、25区|[C]将世界划分为3个区域，中国位于第3区|[D]将世界划分为17个区域，中国位于第8区
LK0199|在业余无线电通信中，经常用到把全球分为三个区域的分区办法。制定该分区的国际机构及其公布的文件分别为：|B||[A]国际业余无线电协会IARU，《IARU新闻》|[B]国际电信联盟ITU，《无线电规则》|[C]美国业余无线电协会ARRL，《业余无线电手册》|[D]美国《CQ》杂志，《WAZ奖状规则》
LK0200|ITU的区域划分有一套详细的规则，粗略地描述大体是：|B||[A]南北美洲为一区，亚洲（除俄罗斯、蒙古和部分西北亚洲国家）和大洋洲为二区，欧洲、俄罗斯亚洲部分、蒙古及部分西北亚国家为三区|[B]欧洲、俄罗斯亚洲部分、蒙古及部分西北亚国家为一区，南北美洲为二区，亚洲（除俄罗斯、蒙古和部分西北亚洲国家）和大洋洲为三区|[C]南北美洲为一区，欧洲、俄罗斯亚洲部分、蒙古及部分西北亚国家为二区，亚洲（除俄罗斯、蒙古和部分西北亚洲国家）和大洋洲为三区|[D]欧洲、俄罗斯亚洲部分、蒙古及部分西北亚国家为一区，亚洲（除俄罗斯、蒙古和部分西北亚洲国家）和大洋洲为二区，南北美洲为三区，
LK0205|“ITU分区”是IARU的活动计算通信成绩的基础。我国黄岩岛、东沙岛、钓鱼岛分别属于“ITU分区”的：|D||[A]44、44、44|[B]24、24、25|[C]27、24、24|[D]50、44、44
LK0201|业余无线电通信计算成绩时，经常用到“CQ分区”。制定该分区的民间机构及其公布的文件分别为：|B||[A]美国业余无线电协会ARRL，《业余无线电手册》|[B]美国《CQ》杂志，《WAZ奖状规则》|[C]国际业余无线电协会ITU，《IARU新闻》|[D]英国业余无线电协会RSGB，《无线电通信》杂志
LK0203|我国黄岩岛、东沙岛、钓鱼岛分别属于“CQ分区”的：|C||[A]24、24、25|[B]27、27、24|[C]27、24、24|[D]44、44、50
LK0189|为了便于计算时间，将地球划分为若干个时区，各理论时区的划分方法是：|C||[A]全球划分为12个时区，每个理论时区宽度为经度30度，其边界为东西经度为30的整倍数的子午线|[B]全球划分为12个时区，每个理论时区宽度为经度30度，本初子午线通过0区的中心|[C]全球划分为24个时区，每个理论时区宽度为经度15度，本初子午线通过0区的中心|[D]全球划分为24个时区，每个理论时区宽度为经度15度，其边界为东西经度为15的整倍数的子午线
LK0190|为了便于计算时间，将地球划分为若干个时区，各理论时区的命名规则是：|C||[A]本初子午线通过中心的为0区，向东依次为1区、2区…24区|[B]本初子午线通过中心的为0区，向西依次为1区、2区…24区|[C]本初子午线通过其中心的为0区，向东依次为东1区、东2区…东12区，向西依次为西1区、西2区…西12区|[D]本初子午线通过中心的为0区，如向东数则依次称为东1区、东2区…东24区，如向西数则依次称为西1区、西2区…西24区
LK0191|为了便于计算时间，将地球划分为若干个时区，北京的情况是：|B||[A]北京处于东8区，地方时间比0时区的时间晚8小时|[B]北京处于东8区，地方时间比0时区的时间早8小时|[C]北京处于西8区，地方时间比0时区的时间早8小时|[D]北京处于西8区，地方时间比0时区的时间晚8小时
LK0192|为了便于计算时间，将地球划分为若干个时区，其理论分区为每区宽经度15度。北京、西安和乌鲁木齐实际所属的时区应为：|A||[A]世界上实际使用法定分区，北京、西安、乌鲁木齐都属于东8区|[B]根据所在经度推算，北京、西安、乌鲁木齐分别处于西8区、西7区和西6区|[C]根据所在经度推算，北京、西安、乌鲁木齐分别处于东6区、东7区和东8区|[D]根据所在经度推算，北京、西安、乌鲁木齐分别处于东8区、东7区和东6区
LK0195|已知某业余电台处于西N时区（N为0-12间的整数），该台的当地时间应比北京时间：|B||[A]早8+N小时|[B]晚8+N小时|[C]早8-N小时|[D]晚8-N小时
LK0196|已知某业余电台处于东N时区（N为0-12间的整数），该台的当地时间应比北京时间：|D||[A]晚8+N小时|[B]早8+N小时|[C]早8-N小时|[D]晚8-N小时
LK0255|收发信机面板上或设置菜单中的符号VOX代表什么功能？|A||[A]发信机声控，接入后将根据对话筒有无语音输入的判别自动控制收发转换|[B]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内|[C]发信自动音量控制，对音频输入电平进行检测并反馈控制，以维持其在适当限度之内|[D]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比
LK0258|收发信机中的PTT是指什么信号？|D||[A]收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）|[B]发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分|[C]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[D]按键发射，有信号（一般为对地接通）时发射机由等待转为发射
LK0259|收发信机面板上或设置菜单中的符号SQL代表什么功能？|A||[A]静噪控制，检测到接收信号低于一定电平时关断音频输出|[B]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[C]发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分|[D]收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）
LK0260|有些调频接收机的参数设置菜单有NFM和WFM两种选择。它们的含义是：|B||[A]NFM为调频通信本地方式（较低灵敏度），WFM为调频通信远程方式（最高灵敏度）|[B]NFM为窄带调频方式，适用于信道带宽25kHz/12.5kHz的通信信号；WFM为宽带调频方式，适用于接收信道带宽180kHz左右的广播信号|[C]NFM为单频率守候方式，WFM为双频率守候方式|[D]NFM代表数字化语音方式，WFM代表模拟语音方式
LK0261|某些对讲机具有发送DTMF码的功能。缩写DTMF指的是：|D||[A]自动静噪，即在接收机没有收到信号时自动关闭音频输出|[B]数字设备识别码，即在松开PTT按键时自动发送一串代表设备代号的二进制数据|[C]亚音调静噪，即从67-250.3Hz的38个亚音调频率中选取一个作为选通信号，代表38种状态之一，接收机没有收到特定的选通信号时自动关闭音频输出|[D]双音多频编码，由8个音调频率中的两个频率组合成的控制信号，代表16种状态之一，用于遥控和传输数字等简单字符
LK0262|某些对讲机具有发送CTCSS码的功能。缩写CTCSS指的是：|A||[A]亚音调静噪，即从67-250.3Hz的38个亚音调频率中选取一个作为选通信号，代表38种状态之一，接收机没有收到特定的选通信号时自动关闭音频输出|[B]自动静噪，即在接收机没有收到信号时自动关闭音频输出|[C]数字设备识别码，即在松开PTT按键时自动发送一串代表设备代号的二进制数据|[D]双音多频编码，由8个音调频率中的两个频率组合成的控制信号，代表16种状态之一，用于遥控和传输数字等简单字符
LK0783|关于是否可以在FM话音通信时单凭接收机听到对方语音的音量大小来准确判断对方信号的强弱，正确答案及其理由是：|D||[A]能。最后的信号是接收到的射频信号经过放大处理得到的，当然信号强声音越大|[B]能。调频信号越强，频偏也必然越大，解调后的声音也越大|[C]不能。因为信号越强，自动增益控制作用也越强，增益的急剧减小使声音反而被压低|[D]不能。因为鉴频输出大小只取决于射频信号的频偏，而且正常信号的幅度会被限幅电路切齐到同样大小
LK0788|用设置在NFM方式的对讲机接收WFM信号，其效果为：|B||[A]可以正常听到信号，但声音的高音频部分衰减较大，缺乏高音|[B]可以听到信号，但当调制信号幅度较大、音调较高时会发生明显非线性失真|[C]可以正常听到信号，但声音比较小|[D]听不到信号，但接收到信号时调频噪声会变得寂静
LK0789|用设置在WFM方式的对讲机接收NFM信号，其效果为：|B||[A]可以听到信号，但当调制信号幅度较大、音调较高时会发生明显非线性失真|[B]可以正常听到信号，但声音比较小|[C]可以正常听到信号，但声音的高音频部分衰减较大，缺乏高音|[D]听不到信号，但接收到信号时调频噪声会变得寂静
LK0790|调频接收机没有接收到信号时，会输出强烈的噪声。关于这种噪声的描述是：|A||[A]由天线背景噪声和机内电路噪声的随机频率变化经鉴频形成，其大小与天线接收到的背景噪声幅度无关|[B]由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压的平方成正比|[C]由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压成正比|[D]由天线接收到的背景噪声的随机幅度变化经放大形成，其大小与天线背景噪声电压的平方根成正比
LK0855|如果业余中继台发射机被断断续续的干扰信号所启动，夹杂着不清楚的语音，根据覆盖区内其他业余电台的监听，确定中继台上行频率并没有电台工作。则：|A||[A]可能是中继台附近的两个其他发射机的强信号在中继台上行频率造成了互调干扰|[B]肯定是中继台接收机受到了人为恶意干扰|[C]可能是中继台接收机发生了寄生振荡|[D]可能是中继台发射机发生了寄生振荡
LK0898|业余电台在进行业余卫星通信时使用超过常规要求的发射功率，造成的结果以及对这种做法的态度是：|A||[A]过强的上行信号会使卫星转发器压低对其他信道的转发功率，严重影响别人通信；必须反对|[B]上行功率太大造成浪费和电磁污染；不提倡|[C]上行功率越大，转发的效果越好，通信范围越大；可提倡|[D]上行功率超过一定值对通信效果改善不大，但并无明显坏处；无所谓
LK0971|即使在空旷平地，接收到的本地VHF/UHF信号强度也可能会随着接收位置的移动而发生变化，最主要的可能原因是：|A||[A]直射和经地面反射等多条路径到达的电波相位不同，互相叠加或抵消造成衰落（多径效应）|[B]移动过程中设备与大地之间的分布电容发生微小的变动|[C]收发位置之间的空气流动造成电波折射不均匀而飘移|[D]不同接收位置大地导电率有差异
LK1065|在相距不远的两点接收同一个远方信号，信号强度发生很大差别，且差别随两点间距离的增大呈周期性变化。这是因为：|C||[A]大气扰动影响|[B]地磁影响影响|[C]多径传播，各路径到达的信号相位延迟不同而互相干涉|[D]发射机到两接收点传播距离不同造成传播路径衰耗不同
LK1130|收发信机中的静噪控制的目的是什么？|C||[A]控制发射机的输出功率|[B]可以进行自动增益控制|[C]在没有信号的情况下，关闭音频输出，使其不会输出噪音。|[D]使接收机的输出音量调到最大
LK1182|如果对方报告你的调频电台发射的信号听起来失真严重、可辨度差，可能的原因是：|A||[A]三项都可能|[B]电台的发射频率不准确|[C]电台的电源电压不足|[D]电台所处的位置不好
LK1237|一些VHF/UHF业余无线电调频手持对讲机或车载台的设置菜单中有“全频偏”和“半频偏”的选择，其表示的意义是：|C||[A]全频偏方式下发射频率的误差比半频偏方式大一倍|[B]全频偏方式适用于收发异频的中继台通信，半频偏方式适用于同频对讲通信|[C]分别表示信道间隔为25kHz或者12.5kHz|[D]全频偏方式语音信号经过压缩，半频偏方式语音信号只压缩低音频分量
LK1122|下列哪种设备可以用来代替普通的扬声器，可在嘈杂的环境中更好地抄收语音信号？|C||[A]低通滤波器|[B]吊杆话筒|[C]耳机|[D]视频显示器
LK0782|向无线电发射机的话筒输入端施加电压幅度10倍于规定值的音频信号，可能会得到什么效果？|B||[A]使发射功率超过额定值而烧坏发射机末级射频功率器件|[B]电路失真产生谐波和互调产物，加大占用带宽，而通信效果很差|[C]有效延长通信距离，使信号听起来更加饱满|[D]有效延长通信距离，但信号听起来带有失真
LK1129|如果将发射机的话筒增益设置得过高会导致什么问题？|A||[A]发射机发射的信号可能会失真|[B]发射机的输出功率将会特别高|[C]发射机的频率会变得不稳定|[D]驻波比会增加
LK0249|接收机设置项目中缩写“NB”和“SQL”的中文简称和作用是：|A||[A]NB为“抑噪”，切除高于平均信号的大幅度突发脉冲噪声；SQL为“静噪”，信噪比达不到一定水平时自动关闭音频输出|[B]NB和SQL都是指“静噪”，切除高于平均信号的大幅度突发脉冲噪声|[C]NB和SQL都是指“静噪”，收不到带有预期的特定控制信号时自动关断音频输出|[D]NB和SQL都是指“抑噪”，收不到有用信号时自动关断背景噪声
LK0250|单边带发信机语音压缩的作用是：|C||[A]压低较弱语音信号的幅度、提升较强信号的幅度，以增加语音的动态范围和抑扬顿挫感|[B]压低语音信号的低频分量，提升高频分量，以增加信号的带宽，使高音更加细腻|[C]压低较强语音信号的幅度、提升较弱信号的幅度，以改善小幅度语音在接收端的信噪比|[D]压缩信号所占用的频谱宽度，提高无线电频谱的利用率
LK0251|收发信机面板上的符号ALC代表什么功能？|D||[A]发信自动音量控制，对音频输入电平进行检测并反馈控制，以维持其在适当限度之内|[B]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[C]自动频率控制，对发射频率的漂移进行检测并反馈控制，以维持准确的工作频率|[D]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内
LK0252|收发信机面板上的符号AT代表什么功能？|C||[A]自动频率控制，对发射频率的漂移进行检测并反馈控制，以维持准确的工作频率|[B]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内|[C]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[D]发信自动音量控制，对音频输入电平进行检测并反馈控制，以维持其在适当限度之内
LK0253|收发信机面板上的符号ATT代表什么功能？|D||[A]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内|[B]发信自动音量控制，对音频输入电平进行检测并反馈控制，以维持其在适当限度之内|[C]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[D]收信机输入衰减器，在接收大信号时接入，使信号不致过大而使前级电路过载
LK0254|收发信机面板上的符号AGC代表什么功能？|C||[A]收信自动音量控制，对音频输出电平进行检测并反馈控制，以维持其在适当限度之内|[B]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[C]收信机自动增益控制，对中频级信号电平进行检测并反馈控制，防止电路过载|[D]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内
LK0256|收发信机面板上的符号PRE代表什么功能？|C||[A]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内|[B]发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分|[C]收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）|[D]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比
LK0257|收发信机面板上的符号PROC代表什么功能？|C||[A]发信自动电平控制，对射频输出电平进行检测并反馈控制，以维持其在适当限度之内|[B]自动天线调谐，对天线电路的电压驻波比进行检测并进行自动补偿，以维持最小驻波比|[C]发信语音压缩，对音频输入电平进行检测并反馈控制，以提升语音包络幅度较小的部分|[D]收信机前置放大器，在接收微弱信号时接入（此时某些技术指标可能低于额定值）
LK0264|业余收发信机面饭上RIT的中文名称和代表的意义是：|B||[A]清除信道频率存贮器的所有数据|[B]接收增量调谐，在接收频率的主调谐不变的基础上，对接收频率进行附加微调|[C]异频收发，接收和发射使用互相独立的频率|[D]发射增量调谐，在发射频率的主调谐不变的基础上，对发射频率进行附加微调
LK0265|业余收发信机面饭上XIT的中文名称和代表的意义是：|D||[A]接收增量调谐，在接收频率的主调谐不变的基础上，对接收频率进行附加微调|[B]清除信道频率存贮器的所有数据|[C]异频收发，接收和发射使用互相独立的频率|[D]发射增量调谐，在发射频率的主调谐不变的基础上，对发射频率进行附加微调
LK0266|业余收发信机面饭上SPLIT的中文名称和代表的意义是：|C||[A]清除信道频率存贮器的所有数据|[B]接收增量调谐，在接收频率的主调谐不变的基础上，对接收频率进行附加微调|[C]异频收发，接收和发射使用互相独立的频率|[D]发射增量调谐，在发射频率的主调谐不变的基础上，对发射频率进行附加微调
LK1133|电台的下列哪一项控制功能可以使听起来音调偏高或偏低的SSB语音信号变得正常？|A||[A]RIT功能|[B]自动增益控制或限幅器|[C]哑音静噪|[D]带宽选择
LK0704|某业余通信接收机的中频滤波器带宽有100Hz、400Hz、2.7kHz和6kHz几挡选择。如果要为接收SSB、AM、PSK31和CW方式的信号分别从中选择合适的挡位，应该依次为：|D||[A]2.7kHz、400Hz、6kHz、100Hz|[B]2.7kHz、100Hz、6kHz、400Hz|[C]6kHz、2.7kHz、400Hz、100Hz|[D]2.7kHz、6kHz、100Hz、400Hz
LK0853|在接收通信电台的信号时，通常用射频增益和音频增益旋钮就可以获得适当的灵敏度和音量。为什么很多业余无线电接收机还要另设一个衰减（ATT）开关？|A||[A]特强带外干扰可使前级器件进入非线性区而产生互调干扰，需在接收机最前端加入衰减|[B]避免本台发射机的强信号损坏接收电路|[C]遇特强的带内干扰时，打开ATT开关可防止音量过大而损坏扬声器或耳机	|[D]通常增益控制旋钮的控制范围不够宽，ATT开关用来加宽增益控制范围
LK0268|应该关闭接收机AGC功能的情况是：|A||[A]有用微弱信号和强干扰同时出现时|[B]有用强信号中夹杂着微弱干扰|[C]接收微弱信号时|[D]接收特强信号时
LK0269|应选择较短的接收机AGC时间常数的情况是：|C||[A]有用微弱信号和强干扰同时出现时|[B]将接收机应用于“比幅度法规”测向时|[C]接收FM/FSK/PSK等包络幅度恒定的信号|[D]接收SSB和AM等正常信号的包络幅度不断变化的信号
LK0270|应选择较长的接收机AGC时间常数的情况是：|C||[A]有用微弱信号和强干扰同时出现时|[B]将接收机应用于“比幅度法规”测向时|[C]接收SSB和AM等正常信号的包络幅度不断变化的信号|[D]接收FM/FSK/PSK等包络幅度恒定的信号遇到变化很快的传播衰落时
LK0271|收听射频/中频增益和音频增益分开控制的通信接收机时，较好的设置方法是：|C||[A]任何情况下都应将音频增益放在中间位置，然后从低到高调整射频/中频增益以得到适当的音量|[B]任何情况下都应将射频/中频增益放在中间位置，然后从低到高调整音频增益以得到适当的音量|[C]信号特弱时尽量把射频/中频增益开到最大，信号特强时尽量把音频增益开到最大，然后从低到高调整另一个增益以得到适当的音量|[D]信号特弱时尽量把音频增益开到最大，信号特强时尽量把射频/中频增益开到最大，然后从低到高调整另一个增益以得到适当的音量
LK1088|通常的成品收发信机上都有AGC功能，下面那种用法是正确的？|C||[A]在接收小信号且有临频大信号干扰时关闭|[B]将AGC 设为AUTO ，可以适应各种调制模式的接收|[C]通常在SSB模式时，使用慢速或中速 AGC|[D]FM 模式使用快速 AGC
LK1029|单边带发信机中发信自动电平控制ALC的主要作用是：|D||[A]防止话筒过于灵敏造成的背景噪音|[B]实现天线电路阻抗的自动匹配|[C]改善发信频率的稳定度|[D]防止过驱动带来的调制失真
LK1030|业余电台发射单边带语音信号中，语音虽然基本正常，但操作员周围噪杂的声音很响，应该：|A||[A]调低发射机的话筒增益|[B]调低发射机的射频输出功率|[C]重新调整发信机的自动电平控制（ALC）|[D]重新调整发射机天线电路的匹配
LK0273|如果短波业余电台附近环境有不可避免的强烈噪声源影响接收微弱信号，合理的做法是：|B||[A]发起CQ呼叫时应增大功率，以便压倒环境噪声|[B]尽量只呼叫和回答能听到的电台，必须发起CQ呼叫时应降低功率|[C]发起正常满功率CQ呼叫，并应尽量调小接收机射频增益|[D]发起正常满功率CQ呼叫，并设置好接收机的NB、AGC等功能
LK0246|发现有业余电台的发射操作技巧不够规范，但还不至于造成严重的干扰和影响，正确的做法是：|A||[A]通过电话、邮件等方式提出善意的改进建议|[B]立即报告当地业余无线电协会，由其总部电台到频率上进行纠察|[C]立即在频率上当面加以指出和纠正|[D]立即报告无线电管理机构进行干涉
LK1078|DX SUMMIT上出现这样一行：“PY2SS 28005.3 KH6/N6GQ Simplex, fading signal in SA 2040 15 Feb 2012”，以下描述正确的是：|D||[A]巴西电台收听关岛电台效果不好|[B]巴西电台收听夏威夷电台效果很好|[C]巴西电台收听关岛电台效果很好|[D]巴西电台收听夏威夷电台效果不好
LK1080|DX SUMMIT上出现这样一行：JA2WS 14009.6 E51WWA Calling CQ, no takers, Cook Is0052 14 Feb 2008。其正确的意思是：|A||[A]E51WWA在库克岛，呼叫CQ，没人应答|[B]E51WWA在库克岛，呼叫CQ，很多人应答|[C]JA2WS在库克岛，呼叫CQ，很多人应答|[D]JA2WS 在库克岛，呼叫CQ，没人应答
LK1092|当最高可用频率（MUF）为20MHz时哪个波段具有较大的成功通联机会？|A||[A]17m|[B]20m|[C]12m|[D]15m
LK1093|IOTA活动在20米波段SSB模式和CW模式常用的频率是多少？|A||[A]14.260 MHz / 14.040 MHz|[B]14.260 MHz / 14.060 MHz|[C]14.190 MHz / 14. 040 MHz|[D]14.190 MHz / 14.060 MHz
LK1094|NCDXF信标台在20米、17米、15米和10米波段的的频率是？|B||[A]14.100 / 18.110 /21.150 / 28.100 MHz|[B]14.100 / 18.110 / 21.150 / 28.200 MHz|[C]14.100 / 18.100 / 21.150 /28.200 MHz|[D]14.100 / 18.150 /21.150 / 28.200 MHz
LK0983|1.9MHz和3.5MHz等短波低频段业余DX通信经常使用到名词“灰线”。这是指：|A||[A]地球自转时白昼和黑夜交界的区域|[B]地球有极光活动的地区|[C]地球上通信两端之间的大圆连线|[D]连接地球具有相同最高可用频率的地点所形成的线
LK0984|业余无线电爱好者经常用“灰线”预测1.9MHz和3.5MHz等短波低频段的DX通信效果，基本原理是：|B||[A]通信两端分别处于灰线同一侧4000公里以外的两点时传播最好|[B]通信两端同时处于灰线时最有利于建立天波的多跳反射途径|[C]通信两端应避免同时处于灰线才能取得更稳定的传播|[D]通信两端分别处于灰线两侧4000公里以外的对称点时传播最好
LK0282|在业余无线电中，莫尔斯电码的信号速度经常用WPM作为单位，其计量方法为：|D||[A]每分钟实际拍发的英文字符数即为WPM数|[B]每分钟包含的无间隙“点”的个数除以60即为WPM数|[C]每分钟实际拍发的中文字符数即为WPM数|[D]每分钟包含的无间隙“点”的个数除以50即为WPM数
LK0283|在业余无线电中，莫尔斯电码的信号速度经常用WPM作为单位，其计量方法为：|B||[A]每分钟实际拍发的中文字符数即为WPM数|[B]每分钟拍发连续英文单词“PARIS”的个数即为WPM数|[C]每分钟拍发连续“点”的个数除以60即为WPM数|[D]每分钟实际拍发的英文字符数即为WPM数
LK0284|在业余无线电中，计算莫尔斯电码的WPM速度时采用的信号时值标准（以一个“点”信号的时间为比较基准）为，点信号、划信号、字符内点划信号的间隔、字符之间的间隔、单词（组）之间的间隔分别为：|A||[A]1、3、1、3、7|[B]1、3、1、3、5|[C]1、5、2、3、3|[D]1、5、1、5、7
