LK0057|在业余无线电台中转发广播电台、互联网聊天、电话通话、其他电台的联络信号，这类行为的性质是：|D||[A]正确行为；既然可以联络，不必要限制向话筒送什么内容|[B]如果转发的目的是进行技术调试、用转发信号作为测试信号的话，就是正常行为|[C]不算错误但也不值得提倡|[D]错误行为；违反“业余无线电台的通信对象应当限于业余无线电台”规定，因为通信中产生信息的一方不是通信业余无线电台本身
LK0058|业余电台在通信中为其他人或者单位、组织转达信息。对这种做法的评论应该是：|A||[A]违法行为；违反“业余无线电台的通信对象应当限于业余无线电台”的规定|[B]只要转达信息是无偿的，就是合法行为|[C]只要所转达的信息是有利于社会的公益信息，就是合法行为|[D]只要所转达的信息在内容上不违反《业余电台管理办法规》的禁止规定就是合法行为
LK0059|某业余无线电协会在发射操作中向其会员播发公益性通知和技术训练讲座，但未得到相应无线电管理机构的批准。对这种做法的评论应该是：|B||[A]只要所播发的通知或讲座是涉及宣传业余电台管理知识的，不能算违法行为|[B]违法行为；违反“未经核发业余无线电台执照的无线电管理机构批准，业余无线电台不得以任何方式进行广播或者发射通播性质的信号”的规定|[C]只要所播发的通知或讲座有利于当地业余无线电应急通信训练，不能算违法行为|[D]只要所播发的通知或讲座有利于当地业余无线电爱好者技术水平的提高，不能算违法行为
LK0060|关于业余无线电台在通信过程中使用的语言，正确的做法为：|C||[A]可以使用虽然不是所有火腿通用、但在某些火腿圈子内部有一定可懂度的新编缩略语或暗语|[B]可提倡使用稀有语言或方言，尽量使特定通信对象以外的业余无线电台听不懂，以减少他台呼叫和插入的机会|[C]任何时候都应当使用明语及业余无线电领域公认的缩略语和简语|[D]语言要创新，可以使用自创的特殊缩略语，虽开始时象是暗语，用多了就会变明语
LK0061|业余无线电台实验新的编码、调制方式、数字通信协议或者交换尚未公开格式的数据文件，正确做法是：|A||[A]事先尽可能采取各种办法向信号可能覆盖范围内的业余无线电爱好者公开有关技术细节，并提交给核发其业余无线电台执照的地方无线电管理机构|[B]不必事先公开或者提交给核发其业余无线电台执照的地方无线电管理机构，以后再说|[C]事先尽可能采取各种办法向信号可能覆盖范围内的业余无线电爱好者公开有关技术细节，但不必提交给核发其业余无线电台执照的地方无线电管理机构|[D]应事先提交给核发其业余无线电台执照的地方无线电管理机构，但不必向其他业余无线电爱好者公开有关技术细节
LK0062|由国家无线电管理机构审批的业余无线电台在设台地以外的地点进行异地发射操作时，应该注意：|C||[A]遵守的限制以业余电台执照所核定的各项参数和核发其业余电台执照的地方无线电管理机构的规定为准，与操作所在地的规定无关|[B]遵守的限制以操作所在地的地方无线电管理机构的相关规定为准，与核发电台执照的地方无线电管理机构的规定无关|[C]既要符合业余电台执照所核定的各项参数约束，又要遵守操作所在地的地方无线电管理机构的相关规定|[D]有了电台执照就是万事大吉，不必认真了解和遵守什么具体规定
LK0063|具备国家无线电管理机构规定的操作技术能力并具有法律规定有效证明文件、但还没有获准设置自己的业余电台的人是否可以到业余电台进行发射操作？答案是：|B||[A]不可以|[B]可以。使用所操作业余电台的呼号，由该业余电台的设台人对操作不妥而造成的有害干负责|[C]青少年可以，成人不可以|[D]可以。因为自己没有呼号，只能在通信中使用临时自编的呼号，或用姓名代替呼号
LK0064|尚未考得《业余电台操作证书》的人在接受业余电台培训中实习发射操作应遵守的条件是什么？|A||[A]必须已接受法规等基础培训、必须由电台负责人现场辅导、必须在执照核定范围以及国家规定的操作权限内、进行短时间体验性发射操作实习|[B]尚未取得关于具备操作技术能力有效证明文件者如为青少年，可以在集体业余电台独立操作，如为成人则任何情况下都不可以进行发射操作|[C]尚未取得关于具备操作技术能力有效证明文件的人任何情况下都不可以进行发射操作|[D]只要业余电台设置人或者其技术负责人能确认实际上已经具备操作技术能力，可以独立进行发射操作，并能为其操作不善造成的后果负责，可以独立发射操作
LK0065|业余无线电台设置人应对其无线电发射设备担负的法定责任为：|A||[A]应当确保其无线电发射设备处于正常工作状态，避免对其他无线电业务造成有害干扰|[B]应当确保其无线电发射设备达到最大发射功率，以克服其他无线电业务的干扰|[C]应当确保其无线电发射设备随最先进型号更新，为其他业余电台树立求新的榜样|[D]应当确保其无线电发射设备经常处于工作状态，以提高业余频率的实际占用度
LK0066|业余无线电爱好者使用业余无线电收信设备应遵守的规定为：|B||[A]只要出于个人对信息的兴趣而不涉及赢利，可以接收任何无线电信号|[B]不得接收与业余业务和卫星业余业务无关的信号|[C]只要不被查出来，可以接收任何无线电信号|[D]只要不造成对其他业务的无线电干扰，接收无线电信号没有限制
LK0067|业余无线电爱好者无意接收到非业余业务和卫星业余业务的信息时，应遵守的规则为：|C||[A]只可以在业余无线电台间共享，不得在其他场合公开|[B]既然自己可以收到，别人也一定可以收到，当然可以传播、公布或者利用|[C]不得传播、公布|[D]只可以用非无线电方式在业余无线电爱好者之间交流，不得以无线电方式转发
LK0068|业余无线电台是否可以发射从广播电台收到的信号、音像节目的录音，或者故意转送电台周围的声音？|C||[A]可以，用于提起其他有业余无线电台操作员精神，防止乏困|[B]可以，用于显示自己发射设备的信号质量|[C]不可以，不得发送与业余业务和卫星业余业务无关的信号|[D]可以，因为该类信息没有保密性
LK0069|国家对于利用业余无线电台从事发布、传播违反法律或者公共道德的信息的行为的态度是；|C||[A]不提倡|[B]容忍|[C]禁止|[D]不可以发布传、播违法信息。但违反公共道德的信息属于水平问题，不鼓励就是了
LK0070|出租车安装业余电台并用来传递有关载客的信息，这种行为的性质是：|B||[A]不太好，因为占用了其他业余电台通信的频率|[B]违法行为，违反了严禁利用业余无线电台从事从事商业或者其他营利活动的规定|[C]只要不影响其他业余电台的正常通信就可以|[D]只要管理部门不来查处就可以
LK0071|利用业余无线电台通信来促销业余无线电产品或者推动与业余无线电活动有关的其他商业性活动，对这类行为的态度应该是：|D||[A]如果设台人或者设台单位本身是以这类经营为生的，应适当理解和容忍|[B]不提倡但也不禁止，毕竟有利于业余无线电活动发展|[C]只要是业余无线电民间组织是获利方，即使从事商业或其他营利活动，应支持|[D]禁止
LK0072|利用自己的业余电台强信号故意压制其他业余电台的正常通信，或者在业余无线电频率上转播音乐或广播节目，这些行为的性质属于：|B||[A]正常现象，社会上一些人素质就是如此，应该谅解|[B]违法行为，违反了严禁阻碍其他无线电台通信的规定|[C]不妥行为，没有考虑到他人的乐趣|[D]不文明行为，对其他业余电台不够礼貌
LK0073|业余无线电活动是否有序开展，会影响整个社会的无线电通信的安全和有效，使用不当甚至会导致生命财产损失。业余无线电爱好者在这方的法定责任是：|A||[A]业余无线电台设置、使用人应当加强自律|[B]有了电台执照，日常一切言行当然可以带到电台通信中，无责任可言|[C]个人没有责任，只能依靠业余无线电民间组织充当“协管”|[D]个人没有责任，只能依靠管理部门的监督检查和违法查处
LK0181|国际电联规定的确定发射电台辐射功率的原则为：|C||[A]发射电台应辐射尽量大的功率以提供尽量好的信号质量|[B]VHF/UHF频段发射电台应辐射尽量大的功率，HF频段发射电台应辐射尽量小的功率|[C]发射电台只应辐射为保证满意服务所必要的功率|[D]HF频段发射电台应辐射尽量大的功率，VHF频段发射电台应辐射尽量小的功率
LK0247|业余电台通信受到违法电台或者不明电台的有害干扰。正确的做法是：|A||[A]不予理睬，收集有关信息并向无线电管理机构举报|[B]立即报告无线电管理机构进行干涉|[C]在频率上向其宣传无线电管理法，要求其停止干扰|[D]用大功率信号对其进行压制
LK1010|按照我国规定，购置使用公众对讲机不需取得批准。业余无线电爱好者需要与公众对讲机用户通信时应该：|B||[A]将业余无线电台设置到公众对讲机的频率，但只能进行由业余无线电台到公众对讲机的单向发信|[B]业余无线电台不能用于与公众对讲机通信|[C]将业余无线电台设置到公众对讲机的频率，以不大于0.5W的发射功率与之通信|[D]将业余无线电台设置到公众对讲机的频率，以不大于业余无线电台执照核定的发射功率与之通信
LK0053|关于业余无线电台的应急通信，正确的叙述是：|A||[A]在突发重大自然灾害等紧急情况下，业余无线电台才可以和非业余无线电台进行规定内容的通信|[B]在日常应急通信训练中，业余无线电台可以和地方公益性救援团体的非业余无线电台进行通信，但须经当地业余无线电协会同意|[C]在日常应急通信训练中，业余无线电台可以和地方公益性救援团体的非业余无线电台进行通信|[D]在日常应急通信训练中，业余无线电台可以和各种非业余无线电台进行通信
LK0054|业余无线电台允许与非业余无线电台通信的条件是：|B||[A]在青少年科技教育活动中，仅可与青少年非业余无线电台通信，内容限于与青少年科技教育直接有关的事务|[B]在突发重大自然灾害等紧急情况下，内容限于与抢险救灾直接相关的紧急事务或者应急救援相关部门交办的任务|[C]在当地政府或非盈利机构组织的公益活动中，内容限于与公益事务或者相关的活动组织机构交办的任务|[D]在无线电技术研究中，仅可与具备其他业务电台执照的对象通信，内容限于技术实验所需的信号
LK0055|关于业余无线电台的应急通信，正确的叙述是：|B||[A]平时在专门的应急通信训练活动中，业余无线电台的通信内容可以涉及应急救援相关部门和组织机构交办的任务|[B]在突发重大自然灾害等紧急情况下，业余无线电台的通信内容可以涉及应急救援相关部门交办的任务|[C]在平时的任何时侯，业余无线电台的通信内容可以涉及任何政府组织和非盈利机构交办的任务|[D]在日常公益性社会活动中，业余无线电台的通信内容可以涉及各种公益机构交办的任务
LK0075|法规和国际业余无线电惯例要求业余电台日志记载的必要基本内容是：|D||[A]通信时间、通信模式、对方信号报告、对方台址、对方天气|[B]通信时间、通信频率、双方收发信设备和天线、对方台址|[C]通信对方姓名、对方所在国家或城市、通信模式、双方信号报告|[D]通信时间、通信频率、通信模式、对方呼号、双方信号报告
LK0076|法规和国际业余无线电惯例要求业余电台日志记载的必要基本内容是：|A||[A]DATE、TIME、FREQ、MODE、CALL（对方）、RST（双方）|[B]CALL（通信对方）、T IME、FREQ、RIG（对方）、RST（双方）、PWR（双方）|[C]DATE、TIME、MODE、CALL（对方）、QTH（对方）、RST（双方）|[D]DATE、FREQ、QTH（对方）、RIG（对方）、RST（双方）、WX（对方）
LK1011|填写和邮寄QSL卡片时的正确做法有：|B||[A]填写错误时应划去或使用涂改液覆盖错误内容并加以改正|[B]迫切需要方卡回寄卡片时，应直接向对方地址邮寄卡片并附加SASE|[C]通过卡片管理局寄出卡片并希望对方回卡时，应在卡片上注明PSE QSL DIRECT|[D]自己的邮寄地址与电台的发射地点不同时，应在QTH栏目内填明详细邮寄地址
LK1042|关于QSL卡片的正确用法是：|A||[A]不是作为联络或收听证明而交换QSL卡片时，应填上“Eye ball QSO”等有关说明，不应赠送空白卡片|[B]空白QSL卡片可以当做照片或者名片，任意赠送、交换、散发|[C]如果在联络中没有听清对方呼号，可以在寄发QSL卡片的对方台名栏中填写对方操作员姓名|[D]出于火腿互相帮助的目的，虽然对方没有联络到自己，也可以发去确认联络的QSL卡片
LK0034|业余中继台的设置和技术参数等应满足下列关键条件：|D||[A]符合设台地的地方业余无线电民间组织的规划|[B]符合申请人关于设置中继台的客观需求和技术考虑|[C]仅需符合设台地的地方无线电管理机构的规划及相关规定|[D]符合国家以及设台地的地方无线电管理机构的规定
LK0035|业余中继台必备的技术措施为：|A||[A]设专人负责监控和管理工作，配备有效的遥控手段，保证造成有害干扰时及时停止发射|[B]技术加密措施，防止未经设台人允许的业余无线电台启用中继|[C]设热备份系统，保证不间断工作|[D]尽量提高发射功率，以便压制覆盖区内的其他强信号干扰
LK0036|某团体依法设置了一部业余中继台。其正确做法是：|D||[A]中继台是设台者出资建设和维护的，因此仅供本团体成员优先使用，空闲时方供其他业余电台使用|[B]中继台是设台者出资建设和维护的，因此仅供经设置者允许的业余电台使用|[C]为保证中继台正常运行，要求覆盖区内所有业余电台缴纳维护成本，否则不准使用|[D]向其覆盖区域内的所有业余无线电台提供平等的服务，并将使用业余中继台所需的各项技术参数公开
LK0037|选择144MHz或430MHz业余模拟调频中继台同频段收发频差的原则是：|D||[A]尽量采用非标准频差以阻止一般业余无线电台占用|[B]可以在国家《无线电频率划分规定》所规定业余频率范围内任意选择|[C]采用经常变换频差的办法减少占用度|[D]采用业余无线电标准频差，即144MHz频段600kHz，430MHz频段5MHz
LK0275|业余中继台的使用原则是：|B||[A]鼓励业余无线电民间组织（协会）通过中继台向当地会员发布通知|[B]除必要的短暂通信外，应保持业余中继台具有足够的空闲时间，以便随时响应突发灾害应急呼叫|[C]鼓励青少年学生通过中继台交流解题方法和学习心得|[D]应使中继台尽量处于接近饱和的忙碌状态，提高使用效率
LK1096|如果你知道另一个电台的呼号，想要在中继上呼叫他，你应该怎么做？|A||[A]呼叫对方的呼号，并报出自己的呼号|[B]呼叫“CQ”三次，然后说出对方的呼号|[C]呼叫“break break”，然后说出对方的呼号|[D]等待，直到你要呼叫的电台呼叫CQ后，立刻回答他
LK0074|业余无线电台设置、使用人应当接受下列机构对业余无线电台及其使用情况的监督检查：|B||[A]业余无线电民间组织的独立监督检查|[B]无线电管理机构或者其委托单位的监督检查|[C]单位或所在居委会、村民委员会、物主委员会的监督检查|[D]国家计量监督部门的监督检查
LK0103|违反国家规定，擅自设置、使用无线电台（站），或者擅自占用频率，经责令停止使用后拒不停止使用，干扰无线电通信正常进行，造成严重后果的的，可被判犯扰乱无线电通信管理秩序罪，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金。这个规定出自于下列法规律：|B||[A]中华人民共和国无线电管理条例|[B]中华人民共和国刑法|[C]中华人民共和国民法通则|[D]中华人民共和国电信法
LK0105|无线电管制是指在下列范围内依法采取的对无线电波的发射、辐射和传播实施的强制性管理：|D||[A]在特定范围、所有时间内|[B]在例行范围和例行时间内|[C]在全国范围、所有时间内|[D]在特定时间和特定区域内
LK0106|无线电管制是指在特定时间和特定区域内，依法采取的下列性质的管理：|C||[A]对无线电发射设备的生产、销售实施的强制性管理|[B]对无线电波的发射、辐射实施的指导和行业自律性管理|[C]对无线电波的发射、辐射和传播实施的强制性管理|[D]对无线电发射设备的生产、销售实施的指导和行业自律性管理
LK0107|在特定时间和特定区域内实施无线电管制时，与业余无线电有关的管理措施包括：|C||[A]依法设置的业余电台不在管制范围之内|[B]限制、但不会禁止业余无线电台（站）的使用|[C]限制或者禁止业余无线电台（站）的使用，以及对特定的无线电频率实施技术阻断等|[D]限制或者禁止业余无线电台设备的生产和销售
LK0108|决定实施无线电管制的机构为：|B||[A]在全国范围内或者跨省、自治区、直辖市实施，由国家无线电管理机构决定。在省、自治区、直辖市范围内实施，由相关地方无线电管理机构决定|[B]在全国范围内或者跨省、自治区、直辖市实施，由国务院和中央军事委员会决定。在省、自治区、直辖市范围内实施，由省、自治区、直辖市人民政府和相关军区决定|[C]在单位、居民区实施，由单位上级业务主管机构和区人民政府共同决定|[D]在地、市、县实施，由地、市、县人民政府决定
LK0109|违反无线电管制命令和无线电管制指令的，由下列机构依法进行处罚：|B||[A]城管、工商、交通联合执法|[B]国家无线电管理机构或者省、自治区、直辖市无线电管理机构；违反治安管理规定者由公安机关处罚|[C]所在军区派出的专门机构|[D]当地业余无线电协会
LK0110|业余电台违反无线电管制命令和无线电管制指令的，可以依法规受到下列处罚：|A||[A] 责令改正；拒不改正的，关闭、查封、暂扣或者拆除相关设备；情节严重的，吊销电台执照；违反治安管理规定的，由公安机关处罚|[B] 处警告或者三万元以下的罚款|[C] 处警告或者一千元以上，五千元以下的罚款|[D] 责令改正；并开除业余无线电协会会籍、罚没无线电通信设备
LK0050|某俱乐部约定了一个成员业余电台之间交流技术的网络频率，当遇有其他业余电台按通信惯例要求参加通信时，处理原则应为：|D||[A]要求其他业余电台在俱乐部成员结束网络通信后再使用该频率|[B]由俱乐部网络控制台决定是其他业余电台是否可以加入|[C]要求其他业余电台在任何时间都不得使用俱乐部自己约定的专用通信频率|[D]无条件欢迎加入，因为任何核准的业余电台对频率享有平等的频率使用权
LK0232|业余电台在发起呼叫前不可缺少的操作步骤是：|D||[A]先用礼貌的语言请其他电台让出频率|[B]先用吹话筒、吹口哨等方法发出连续信号检查天线驻波比|[C]检查发射功率是否达到设备的额定输出功率|[D]先守听一段时间，确保没有其他电台正在使用频率
LK0233|业余电台在发射调试信号进行发射功率和天线驻波比等检查时必须注意做到的是：|D||[A]先将收发信机的语音压缩功能打开|[B]先将天线的发射方向指向正北|[C]话筒离嘴距离在2公分以上，电键按键时间不短于5秒钟|[D]先将频率设置到无人使用的空闲频率、偏离常用的热点频率
LK0235|业余电台通过守听，没有听到信号还不足以确认频率空闲，因为有时听不到通信双方中的另一方，贸然呼叫会对已有的通信造成干扰。为避免这种情况，应该：|B||[A]可以先启动呼叫和进行通信，只要没有其他电台出来交涉就可放心使用|[B]先询问“有人使用频率吗”？确认没有应答方能发起呼叫|[C]因为守听没有听到别人的信号，可以放心发起呼叫|[D]可以先启动呼叫和进行通信，等听到确实有电台先占用频率，再主动让出
LK0236|业余电台发起呼叫前应先守听一段时间，如没有听到信号，应再询问“有人使用频率吗”？确认没有应答方能发起呼叫。下列英语短句中不能正确表达这一询问的是：|D||[A]Is the frequency in use？|[B]Any body here？|[C]Is any body in the frequency？|[D]Calling you, Roger？
LK0238|业余电台BH1ZZZ用话音发起CQ呼叫的正确格式为：|C||[A]CQ、CQ、CQ。我是1ZZZ。听到请回答|[B]CQ、CQ、CQ。听到请回答。|[C]CQ、CQ、CQ。BH1ZZZ呼叫。Bravo Hotel One Zulu Zulu Zulu呼叫，BH1ZZZ呼叫。听到请回答。|[D]CQ、CQ、CQ，CQ、CQ、CQ，CQ、CQ、CQ。BH1ZZZ呼叫。请过来。
LK0239|业余电台BH1ZZZ用话音发起CQ呼叫的正确格式为：|D||[A]CQ CQ CQ. This One Zulu Zulu Zulu. Over.|[B]CQ CQ CQ. Go ahead please.|[C]CQ CQ CQ, CQ CQ CQ, CQ CQ CQ. This is BH1ZZZ. Back to you.|[D]CQ CQ CQ.This is BH1ZZZ. Bravo Hotel One Zulu Zulu Zulu, BH1ZZZ is calling. I’m standing by.
LK0241|业余电台BH1ZZZ用话音呼叫BH8YYY的正确格式为：|C||[A]8YYY、8YYY、8YYY。BH1ZZZ呼叫。请过来。|[B]BH8YYY。我是BH1ZZZ，我是BH1ZZZ，我是BH1ZZZ。听到请回答。|[C]BH8YYY、BH8YYY、BH8YYY。BH1ZZZ呼叫。Bravo Hotel One Zulu Zulu Zulu，BH1ZZZ呼叫。听到请回答。|[D]BH8YYY、BH8YYY、BH8YYY。我是1ZZZ。听到请回答
LK0242|业余电台BH1ZZZ用话音呼叫BH8YYY的正确格式为：|A||[A]Bravo Hotel Eight Yankee Yankee Yankee, Bravo Hotel Eight Yankee Yankee Yankee, Bravo Hotel Eight Yankee Yankee Yankee.This is Bravo Hotel One Zulu Zulu Zulu. Bravo Hotel One Zulu Zulu Zulu, Bravo Hotel One Zulu Zulu Zulu is calling. I’m standing by.|[B]BH8YYY, BH8YYY, BH8YYY. This One Zulu Zulu Zulu. Come in please.|[C]Bravo Hotel Eight Yankee Yankee Yankee, Bravo Hotel Eight Yankee Yankee Yankee, Bravo Hotel Eight Yankee Yankee Yankee. Go ahead please.|[D]8YYY, 8YYY, YYY. This is BH1ZZZ. Over.
LK0244|BH1ZZZ希望加入两个电台正在通信中的谈话，正确的方法为：|D||[A]在一方正在发射期间，短暂插入一次“Break in”，向正在收听的一方发出插入请求|[B]短暂发射一次“Break in！”或“插入！”，如对方无反应，应加大功率反复作此发射|[C]只要双方都是自己熟悉的业余电台操作员，可直接插入谈话，不必拘泥礼节|[D]在双方对话的间隙，短暂发射一次“Break in！”或“插入！”，如得到响应，再说明本台呼号 “BH1ZZZ请求插入”，等对方正式表示邀请后，方能加入
LK0245|以请求插入的方式加入两个电台正在通信中的谈话，应满足的起码条件是：|C||[A]自己的信号质量不亚于原通信双方|[B]自己的操作技巧不亚于原通信双方|[C]确认自己的加入不会影响原通信双方的乐趣|[D]自己拥有比原通信双方更有吸引力的谈话内容
LK1046|业余电台之间进行通信，必须相互正确发送和接收的信息为：|B||[A]对方呼号、信号报告、设备情况|[B]本台呼号、对方呼号、信号报告|[C]本台呼号、信号报告、QTH|[D]本台呼号、对方呼号、QTH
LK1097|如何回答一个CQ呼叫？|B||[A]先给出信号报告，再报出自己的呼号|[B]先报出对方的呼号，再报出自己的呼号|[C]说：“CQ”，并报出对方的呼号|[D]先报出自己的呼号，再报出对方的呼号
LK1098|当一部电台在呼叫CQ时，他的意思是？|B||[A]只有被呼叫的电台可以回答，其他人不能回答|[B]非特指地呼叫任何一部电台|[C]此电台正在测试天线，不需要任何电台回答这个呼叫|[D]呼叫重庆的电台
LK1102|如果其他电台报告你在2米波段的信号刚才非常强，但是突然变弱或不可辨，这时你应当怎么做？|D||[A]将你电台中的镍氢电池换成锂电池|[B]请对方电台调整自己的静噪设置|[C]打开哑音发射功能|[D]稍稍移动一下自己的位置，有时信号无规律反射造成的多径效应可能导致失真
LK1131|下列哪种方式可以让你快速切换到一个你经常使用的频率？|A||[A]将这个频率作为一个频道存储在电台中|[B]关闭哑音输出|[C]打开哑音输出|[D]使用快速扫描模式来切换到那个频率
LK0287|“谁在呼叫我”的业余无线电通信Q简语为：|C||[A]QRA？|[B]QRZ|[C]QRZ？|[D]QSL？
LK0292|“我遇到他台干扰”的业余无线电通信Q简语为：|B||[A]QRN|[B]QRM|[C]QSM|[D]QSB？
LK0294|“我遇到天电干扰”的业余无线电通信Q简语为：|A||[A]QRN|[B]QSN|[C]QST|[D]QRM
LK0313|“我给你收据（QSL卡片）、我已收妥”的业余无线电通信Q简语为：|D||[A]QRV|[B]QRG|[C]QSX|[D]QSL
LK0321|“我的电台位置是××××”的业余无线电通信Q简语为：|C||[A]QRD　××××|[B]QSP　××××|[C]QTH　××××|[D]QSL　××××
LK0331|“天线”的业余无线电通信常用缩语是：|D||[A]ATN|[B]ATR|[C]ATT|[D]ANT
LK0332|业余无线电常用缩语“ARDF”的意思是：|A||[A]业余无线电测向|[B]天线调谐器、天调|[C]天线测试仪|[D]地址
LK0352|“频率”的业余无线电通信常用缩语是：|A||[A]FREQ|[B]FER|[C]FIND|[D]TUNE
LK0361|业余无线电通信常用缩语“GND”的意思是：|B||[A]格林威治时间|[B]地线，地面|[C]好运气|[D]高兴
LK0373|业余无线电通信常用缩语“OM”的意思是：|A||[A]老朋友|[B]欧姆|[C]或者|[D]老人
LK0376|“电台设备”的业余无线电通信常用缩语是：|B||[A]REG|[B]RIG|[C]EQP|[D]SB
LK0379|“收信机”的业余无线电通信常用缩语是：|C||[A]XMTR|[B]XCVR|[C]RCVR，RX|[D]RMKS
LK0380|“发信机”的业余无线电通信常用缩语是：|A||[A]TX、XMTR|[B]VXO|[C]XTL|[D]VXCO
LK0381|“收发信机”的业余无线电通信常用缩语是：|C||[A]XTL|[B]XVTR|[C]XCVR|[D]XMTR
LK0396|业余无线电通信常用缩语“WX”的意思是：|D||[A]星期|[B]联络、工作|[C]瓦特|[D]天气
LK0402|业余无线电通信常用缩语“73”的意思是：|C||[A]再见|[B]希望下次再见|[C]向对方的致意、美好的祝愿|[D]谢谢你
LK0404|业余无线电通话常用语“Roger”的用法是：|D||[A]回答起始语，相当于“听到”，用于能听到对方信号、但不一定能全部抄收的情况|[B]回答起始语，表示开始发话了，任何情况都可使用|[C]惯用口头语，相当于电话的“喂”，仅提起注意，不包含任何意义|[D]回答起始语，相当于“明白”，仅在已完全抄收对方刚才发送的信息时使用
LK0405|业余无线电通信中常用的天线种类的缩写DP代表：|A||[A]偶极天线|[B]长线天线|[C]垂直天线|[D]定向天线
LK0407|业余无线电通信中常用的天线种类的缩写GP代表：|D||[A]偶极天线|[B]对数周期天线|[C]定向天线|[D]垂直接地天线
LK0408|业余无线电通信中常用的天线种类的缩写BEAM代表：|C||[A]专指八木天线|[B]偶极天线|[C]定向天线|[D]垂直天线
LK0409|业余无线电通信中常用的天线种类的缩写YAGI代表：|C||[A]垂直天线|[B]定向天线|[C]八木天线|[D]偶极天线
LK0410|业余无线电通信中常用的天线种类的缩写VER代表：|B||[A]偶极天线|[B]垂直天线|[C]定向天线|[D]垂直接地天线
LK0193|已知北京时间，相应的UTC时间应为：|A||[A]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为前一天。|[B]北京时间的小时数加8，如小时数大于24，则小时数减24，日期改为后一天。|[C]北京时间的小时数加8，如小时数大于24，则小时数减24，日期改为前一天。|[D]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为后一天。
LK0194|已知UTC时间，相应的北京时间应为：|B||[A]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为前一天。|[B]UTC时间的小时数加8，如小时数大于24，则小时数减24，日期改为后一天。|[C]北京时间的小时数加8，如小时数大于24，则小时数减24，日期改为前一天。|[D]北京时间的小时数减8，如小时数小于0，则小时数加24，日期改为后一天。
LK0202|我国所属的“CQ分区”有：|B||[A]42、43、44、50|[B]23、24、27|[C]23、24|[D]42、43、44
LK0204|“ITU分区”是IARU的活动计算通信成绩的基础。我国所属的“ITU分区”有：|A||[A]33、42、43、44、50|[B]33、42、43、44|[C]23、24|[D]23、24、27
LK0862|业余无线电通信梅登海德网格定位系统（Maidenhead Grid Square Locator）是一种：|A||[A]根据经纬度坐标对地球表面进行网格划分和命名，用以标示地理位置的系统|[B]根据国际政治行政区划对地球表面进行网格划分和命名，用以标示地理位置的系统|[C]卫星定位系统|[D]根据国际呼号系列对地球表面进行网格划分和命名，用以标示地理位置的系统
LK0863|业余无线电通信常用的梅登海德网格定位系统网格名称的格式为：|D||[A]4个字母或者6个字母|[B]呼号前缀字母加2位数字和2个字母|[C]4位数字或者6位数字|[D]2个字母和2位数字、2个字母和2位数字再加2个字母
LK0864|业余无线电通信常用的梅登海德网格定位系统网格名称的长度是4字符或6字符，两者定位精度不同，差别为：|D||[A]4字符网格精确到国家分区，6字符网格精确到国家的城市或县乡|[B]4字符网格名称用于HF频段通信，6字符网格名称用于VHF/UHF通信|[C]4字符网格根据国际呼号系列区分，6字符网格在4字符基础上加以经纬度细分|[D]两者网格大小不同，4字符网格为经度2度和纬度1度，6字符网格为经度5分和纬度2.5分
LK1208|业余无线电通信所说的“网格定位”是什么意思？|C||[A]用于无线电测向运动的设备|[B]用来调谐末级功放的设备|[C]一个由一串字母和数字确定的地理位置|[D]一个由一串字母和数字确定的方位角和仰角
LK0431|电流的单位是：|A||[A]安（培）|[B]欧（姆）|[C]伏（特）|[D]瓦（特）
LK0432|电压的单位是：|B||[A]安（培）|[B]伏（特）|[C]欧（姆）|[D]瓦（特）
LK0433|电阻的单位是：|D||[A]瓦（特）|[B]安（培）|[C]伏（特）|[D]欧（姆）
LK0434|功率的单位是：|A||[A]瓦（特）|[B]安（培）|[C]欧（姆）|[D]伏（特）
LK0466|无线电常用度量单位的词头K的意义为：（”x＾m”表示“x的m次方”）|B||[A]10＾(-3)|[B]10＾3|[C]10＾6|[D]10＾(-6)
LK0467|无线电常用度量单位的词头m的意义为：（”x＾m”表示“x的m次方”）|D||[A]10＾6|[B]10＾3|[C]10＾(-6)|[D]10＾(-3)
LK0468|无线电常用度量单位的词头M的意义为：（”x＾m”表示“x的m次方”）|A||[A]10＾6|[B]10＾(-3)|[C]10＾3|[D]10＾(-6)
LK0469|无线电常用度量单位的词头μ的意义为：（”x＾m”表示“x的m次方”）|B||[A]10＾6|[B]10＾(-6)|[C]10＾3|[D]10＾(-3)
LK0470|无线电常用度量单位的词头G的意义分别为：（”x＾m”表示“x的m次方”）|B||[A]10＾12|[B]10＾9|[C]10＾(-12)|[D]10＾6
LK0471|无线电常用度量单位的词头n的意义分别为：（”x＾m”表示“x的m次方”）|D||[A]10＾9|[B]10＾(-12)|[C]10＾12|[D]10＾(-9)
LK0472|无线电常用度量单位的词头T的意义分别为：（”x＾m”表示“x的m次方”）|D||[A]10＾(-9)|[B]10＾-12|[C]10＾9|[D]10＾12
LK0473|无线电常用度量单位的词头p的意义分别为：（”x＾m”表示“x的m次方”）|C||[A]10＾12|[B]10＾9|[C]10＾(-12)|[D]10＾(-9)
